Compound_ID	Name	Class_I	Class_II	Class_III	Class_IV	OS1	OS2	OS3	OS4	OS8	OS9	OW1	OW2	OW3	OW4	OW5	OW6	CS1	CS2	CS3	CS5	CS7	CS8	CW1	CW2	CW3	CW4	CW5	CW6	PS7	PS8	PS9	PS10	PS11	PS12	PW7	PW8	PW9	PW10	PW11	PW12
Com_9351_neg	2-Hydroxy-3-methylbutanoic acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Hydroxy fatty acids	2922976.465	11067852.61	3852898.671	24830088.61	6518600.021	2696904.841	1591988.497	1915893.392	2115155.995	4253422.484	1687594.778	2776712.167	9322905.341	4516904.415	7109733.824	5247059.378	2904311.215	6458543.637	1694112.54	4066674.406	8566784.565	5034392.548	2204070.45	1729871.297	8939124.603	10194461.79	11600827.87	15942101.15	7479797.709	8201860.9	3802274.357	4031764.899	4633974.203	1946588.408	2631655.968	2333485.618
Com_9374_neg	Scopoletin	Phenylpropanoids and polyketides	Coumarins and derivatives	Hydroxycoumarins	7-hydroxycoumarins	710218.5198	8156049.539	2245080.839	3441117.16	7451298.568	3076303.761	45248420.68	48166748.81	25872329.62	38479672.41	29424591.64	33151789.24	1690197.107	2193981.699	5885525.391	5389083.386	13266336.87	1509206.015	30918122.07	22199142.13	10968082.18	19680302.17	41924973.5	16756728.41	7305722.015	6301330.008	7578195.661	8000952.95	8217704.703	7979977.561	29767882.19	21151933.15	20925866.62	16678178.09	20357577.54	26627241.01
Com_9488_neg	5-Aminovaleric acid	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	Delta amino acids and derivatives	2580499.886	28236161.29	15044422.61	6159009.06	18098724.98	26881441.78	5809782.35	5690680.539	6152500.697	6945005.844	6307479.01	9497598.927	19096752.1	15801805.72	37617432.24	25641990.11	12471476.19	9285302.445	6808317.478	7062612.585	6692389.238	8084082.16	6558886.162	10136541.15	17535490.83	19966242.12	15362294.43	16983716.6	13209257.52	14221449.35	9568722.449	9524346.102	9459672.74	5765256.017	6483912.759	6442882.158
Com_9573_neg	Cer 18:1;3O/16:0					664635.048	6545238.385	1221582.229	2405312.11	5337478.615	1606857.057	9064237.229	7154284.232	1254075.422	1858966.43	12787734.92	1810361.396	42869672.71	665202.8143	1105188.631	1236689.995	20041972.21	11542366.24	955964.8121	10215241.48	1414354.251	1253311.853	1690248.447	801661.5779	12220586.39	8806291.259	10183308.14	19736577.78	24287545.97	13328749.91	1612266.023	18085325.75	18113967.16	1069048.95	10958422.29	3446888.634
Com_9802_neg	Cer 14:1;2O/18:1;O(FA 18:1)					263231.6252	127568.4907	1657428.17	470275.9847	1467601.509	8397646.738	845872.181	102966.0968	127214.2199	332053.6633	94397.08029	125257.6614	84306.16621	69752.37215	130830.4341	1915630.477	1050437.103	939342.6713	606278.892	124520.9963	92798.22462	162775.4594	579134.9873	204049.3848	1447155.357	1368803.091	3749880.074	1462302.876	2138105.838	1868160.755	1001859.791	521136.2473	162749.3507	112112.5549	106652.6075	117234.1719
Com_9837_neg	Estrone sulfate	Lipids and lipid-like molecules	Steroids and steroid derivatives	Sulfated steroids	Sulfated steroids	582857.0765	438236.8616	444621.4262	679233.7537	426569.0203	456134.0261	466959.8307	497210.4684	566677.8277	652394.5055	1017447.536	680634.0429	518982.6251	481128.0506	13830012.88	987563.0212	354974.515	319594.6964	510070.3161	896781.9742	1511891.014	1160703.146	506622.3915	955974.6892	638725.3466	569102.4819	481053.9797	13487962.32	563024.3532	518189.9264	686226.6956	1739103.191	2445397.115	558410.0583	638600.7894	495328.0604
Com_9860_neg	¦Ä-Gluconic acid ¦Ä-lactone	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Gluconolactones	1514003.921	12078163.59	16192773.5	12821027.91	10747983.47	8893206.44	7905825.571	9748863.278	9944790.783	7998705.05	11366176.71	11534077.36	12979541.7	15975271.03	14000308.94	11901438.58	7656895.891	8924978.034	5814560.063	5168168.202	4685220.841	8087711.78	6167462.262	5564558.252	8043278.553	11708741.27	9763848.317	11729285.91	12016105.01	11216731.48	7654293.277	7810423.523	5242036.459	6806776.88	7195446.446	7765916.557
Com_10096_neg	LPI 14:0	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoinositols	Phosphatidylinositols	860344.941	4110276.969	11037822.18	14394475.58	11567164.69	2791792.585	2002208.688	1951392.244	3752163.202	2403243.452	2720822.782	3845874.042	4188071.863	3538301.417	5813651.525	2750323.906	3077678.858	2394622.443	3431775.729	3664310.34	825665.7621	7002711.856	3484045.705	6238659.284	6985633.206	6865750.23	11296886.77	7863108.912	9614396.398	9305567.968	2012295.6	3086047.71	2133650.919	1569571.539	3186855.29	3461061.587
Com_10267_neg	N-Acetyl-L-glutamine	Organic acids and derivatives	Carboxylic acids and derivatives	"Amino acids, peptides, and analogues"	Glutamine and derivatives	260854.1949	294459.3242	1248359.224	11852249.82	288955.7081	2489433.664	336547.8984	350073.177	2096962.768	1773247.424	4937959.71	1378617.041	1100384.115	1186342.495	1494017.367	1807352.424	263597.5238	462325.4138	466971.2987	1406306.127	809200.3807	1395384.109	376551.404	1066934.078	842052.5759	804487.2686	957736.8075	886332.4665	1086131.976	1047801.3	638095.7567	899332.6852	724208.2995	790859.1486	718288.4538	1123405.053
Com_10383_neg	Malonic acid	Organic acids and derivatives	Carboxylic acids and derivatives	Dicarboxylic acids and derivatives	Dicarboxylic acids and derivatives	362980.4768	4238760.52	1259346.068	2186646.862	3858050.579	6013018.608	2476430.26	3534986.08	1027755.816	1045826.982	1576879.207	3857487.31	2020094.492	2565734.272	3362415.236	4058087.313	1739444.835	1436608.478	2176710.794	666265.8748	705699.9208	1475842.727	1725475.292	1060141.555	2079185.271	2631989.071	2681449.572	1838399.959	1878212.158	2625385.869	1577691.044	1586187.723	1160151.467	2314454.882	2441482.737	2675930.155
Com_10437_neg	Prostaglandin F3¦Á	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	1217960.271	5322895.761	3124327.307	2871244.205	5451791.09	8477949.944	3033264.925	3382478.818	2989977.727	2796824.786	3553714.837	2765326.192	7696038.943	4179239.356	19781554.15	14926087.13	3716794.399	3077288.46	3745334.012	3109739.948	3155863.765	3036988.095	3344602.541	6372182.474	5675407.028	5409962.635	2745335.095	2304891.61	4447408.506	4749254.765	2821432.128	3798401.508	2238928.879	5241840.423	5204672.781	4788385.456
Com_10442_neg	17-AAG					445135.4525	1782102.608	2703314.753	546939.0839	1591121.432	4310596.132	355414.361	447533.4296	439762.0704	533692.6869	479092.2811	459767.01	2331734.457	1334581.58	3769630.502	10205779.63	1402590.905	1986878.359	1196427.664	512309.9837	529819.5261	1836928.943	952577.9175	781556.3015	4262431.918	4639509.365	2791002.102	2984263.488	4985305.648	5183948.233	626240.3847	593998.1841	1074527.422	489544.1126	457079.6509	613944.2071
Com_10471_neg	FAHFA 3:0/16:0					1085658.395	1297451.577	6587920.144	1793163.113	1656137.051	3573786.218	421350.881	772761.6895	1028388.721	810221.3971	814846.1078	1254557.368	939072.4237	1639299.484	10665285.82	2047381.574	791260.5157	1084695.03	5821611.228	769496.9885	814871.1975	743752.5233	6816006.785	1510278.851	872603.4405	851522.1737	1472961.74	1391152.24	2920876.862	1556264.763	1425566.459	495862.725	1058616.033	4016902.102	1661436.573	1220038.392
Com_10581_neg	FAHFA 15:0/17:2					78729.76604	4086047.777	2804222.535	1384659.392	5492423.017	1000352.467	251245.878	321420.1072	533597.2028	239656.2271	185975.002	345899.5206	167372.0946	271974.8244	2729072.19	3009919.831	551744.7338	669750.7236	450903.0472	490709.1632	592343.1599	918795.756	1499774.234	632897.8784	6065031.197	7041061.458	3372454.755	2723578.492	2803567.189	3894361.638	282107.4957	168133.064	366995.8485	1389136.99	1053991.683	1098632.014
Com_10628_neg	LPE 14:1	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoethanolamines	1-acyl-sn-glycero-3-phosphoethanolamines	541695.6821	10319149.7	1899378.193	497808.0663	24214362.14	1875530.498	1266752.863	1081287.374	709397.4289	1020513.357	618108.1665	1149335.412	2926622.555	1444896.785	16009170.13	6841176.118	9039751.262	4546995.839	1633315.624	610293.6039	1136236.285	2560871.987	1529294.132	1767498.554	20626641.39	16844379.28	12237574.67	9033127.159	13730926.89	9862361.095	5801334.585	1167870.415	2490142.078	2060953.636	1865479.131	2482123.294
Com_10642_neg	(¡À)11(12)-EET					4304525.332	10527534.41	10658159.19	6521006.169	10824927.1	12269118.08	3621684.945	3334898.208	4386970.138	10088039.38	3653501.574	3358844.451	10307249.09	9434855.58	14241367.82	9882026.687	10209741.24	12274627	10745507.74	8888393.99	5618294.908	10011280.35	11488127.05	14627381.6	9494418.148	10812333.21	10254890.96	15668776.87	15977689.74	14708747.33	14277106.65	16161081.92	7416785.702	5775931.799	7986928.197	5969470.459
Com_10770_neg	Homogentisic Acid	Benzenoids	Benzene and substituted derivatives	Phenylacetic acids	2(hydroxyphenyl)acetic acids	536207.9675	1222308.393	1241468.028	1031894.715	2450708.657	1113699.98	1030183.343	1690995.258	2414100.174	4547335.018	2563934.462	3587598.812	2703775.226	3734105.411	2463989.999	3262246.011	2557478.705	2372797.789	2151202.802	5109121.559	4097905.622	6389576.611	3367985.105	796341.098	7784268.741	4980238.738	3248408.527	7473384.444	5440538.211	5533777.97	10447962.67	8549121.693	4825309.942	6965054.636	6066836.267	9132942.46
Com_10987_neg	PG 2:0_18:1					7100746.123	484097.9624	2811004.391	1093928.05	7655998.247	23520476.1	1544008.409	1564474.638	483123.5749	877122.2433	691142.0929	564906.5029	1093388.737	819531.2167	2350341.753	637516.5965	1536168.699	868369.1969	670549.9619	1715759.418	471171.6645	1751945.566	685367.002	566131.2487	2776395.143	3988300.731	4522028.588	2555050.378	2972449.657	2911444.447	1323070.447	819172.4522	645442.296	369618.5311	439871.1834	591941.1696
Com_11026_neg	"3-[(methoxycarbonyl)amino]-2,2,3-trimethylbutanoic acid"					3611345.631	2652261.932	3919482.827	5008797.255	2607961.089	3063745.854	2175277.822	1633831.395	3902795.084	2579290.243	2758840.608	4501341.468	2488928.845	1623306.038	5841072.343	12991077.01	1678189.762	1604678.269	1309337.104	5801004.729	4146476.068	3065420.558	1096894.453	657265.9234	3041670.437	3276894.052	3274003.233	4361037.98	2810795.865	3187193.746	3047860.686	2909213.615	15400589.18	5741350.994	6129300.185	5664907.13
Com_11148_neg	Chenodeoxycholic Acid	Lipids and lipid-like molecules	Steroids and steroid derivatives	"Bile acids, alcohols and derivatives"	"Dihydroxy bile acids, alcohols and derivatives"	4075391.508	13517540.95	19579428.36	16527796.3	7080580.155	22640426.26	56366015.54	35141641.41	48795153.76	55415308.51	64164110.38	51304175.63	32883948.56	14079347.89	45680170.39	15399241.87	13602306.01	9976516.642	19931335.51	57741998.29	63759642.54	52489055.75	25596867.8	34562719.35	23626179.13	23565870.58	41215490.87	24809716.28	61150012.65	25210442.87	32550936.27	47040142.37	38713574.37	35669645.45	37259585.54	36456643.51
Com_11227_neg	LPG O-17:1					230818.9481	2715690.949	2874622.076	159445.9167	5761436.765	4373126.707	569722.6551	1881330.722	5384986.476	12244038.58	901660.7019	2807360.96	393126.1807	540067.2767	13377362.95	5219981.077	3150728.233	3074152.61	1658608.109	2870307.948	1616927.126	3485231.279	2811885.523	2881871.216	3658145.836	6118111.284	11914571.37	10716017.79	16865777.83	14544619.81	13665359.48	7182853.501	11552004.63	2348461.785	907444.3542	1272496.964
Com_11246_neg	PG 2:0_16:0					6167757.265	1943265.471	3562115.745	1289341.754	7563869.98	11184910.8	1264879.577	1780671.672	2237199.862	2738408.073	707108.4956	1617058.119	1378565.872	1960862.214	3708349.715	454792.2611	2297512.618	1035006.699	954813.849	3384564.747	236696.5677	6097372.117	1547336.471	610850.9241	3739008.987	3863186.274	7053558.194	6172569.478	4951576.972	4961931.95	2244870.513	719744.6926	1401532.853	354318.1	649818.0429	933090.8471
Com_11249_neg	"20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid"	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	10080693.28	6967632.213	8553694.791	8778988.074	13505860.63	10916036.74	2774669.352	2516914.554	6237765.807	7500784.035	6601632.195	7002955.879	8332741.415	6089263.603	5582720.999	6045672.535	5047363.689	5987073.407	7427568.207	18084606.92	7518739.306	20821744.54	6595131.956	9459976.591	4024280.61	4943731.104	9327968.2	10443552.96	16550317	17784495.48	9379033.725	6857048.079	2759449.885	11421610.27	8985106.784	8949519.622
Com_11273_neg	FAHFA 2:0/23:0					1111738.307	15037160.59	688882.6717	672926.5043	56191541.31	8239669.412	46559579.28	6105405.287	1245181.349	7303612.764	24342415.77	5435941.264	33601480.29	586783.0051	807831.6157	711325.1963	28134576.69	4794114.767	1598470.766	25964399.83	2363996.045	4482071.529	7505221.161	3072364.488	26364644.66	32059519.83	6358152.496	4373204.159	24384390.56	12105828.38	2098806.025	39218980.48	20589234.54	1833653.852	7305439.024	19827731.25
Com_11346_neg	Paracetamol	Benzenoids	Phenols	1-hydroxy-2-unsubstituted benzenoids	1-hydroxy-2-unsubstituted benzenoids	1740191.568	7029413.104	4972497.152	3376740.106	4129436.762	13465988.69	4597887.596	3264005.323	5504380.891	5453448.122	10403829.17	5679518.872	18666769.4	4154615.882	18689207.94	14300108.64	10177879.83	11070624.98	3928186.686	4068032.224	4109229.689	4981773.486	3860544.707	4713771.565	17004904.3	16036314.93	14492048.92	10980570.94	9519750.936	9807684.677	5648665.787	6623450.698	6419142.213	4967630.523	5550973.258	4269780.879
Com_11478_neg	Lauric acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Medium-chain fatty acids	4311967.495	2999697.066	2989640.752	2878120.248	3966346.045	3839084.604	1073124.584	941909.5471	1083805.595	1253264.878	1534659.833	1661130.938	1339605.732	2699986.49	2314990.474	2839428.89	1621562.361	1279637.279	1759979.951	1561736.411	1639350.222	2010356.801	2146666.338	2540934.11	7081569.915	5196001.811	3432725.787	5415932.424	7130635.762	7299276.313	1813026.692	2181876.817	1705420.046	1384913.6	1215974.853	899122.3611
Com_11606_neg	"D,L-3,4-Dihydroxymandelic acid"					987103.2501	4310462.099	7008893.117	4497134.464	4759731.997	4708667.63	8167994.727	14785819.43	12730899.76	12743610.23	18280555.97	15606452.72	7936337.911	8252704.125	10269758.21	6669584.972	5962410.294	4393053.574	7249468.725	9276538.622	7982582.198	4827719.427	6279317.983	5046801.302	5652117.457	5476724.014	4926123.65	5628115.784	2932573.649	5546702.064	28314666.23	19830704.34	28844363.16	12592774.11	13641209.85	18376022.36
Com_11611_neg	2-Hydroxy-1-(4-methoxyphenyl)propyl hexopyranoside					5026527.884	20015409.26	6350844.02	5873569.19	8789481.565	13762115.57	18025496.06	19554801.58	10588469.13	12291018.41	39882540.57	4141547.602	2590850.661	2061663.612	17878940.15	8996750.644	6458313.035	7678450.795	12753801.51	13625340.99	23540655.05	6053321.753	9616532.338	28732154.88	8333472.497	8609107.11	14567940.43	9598196.819	14157401.57	13155808.48	18099950.28	15997257.78	15949517.45	29878151.28	31924829.71	30393807.69
Com_11679_neg	LPG 20:5	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	1035507.719	1545182.559	4086431.941	3994610.664	9573240.74	2851145.955	1025985.544	1409331.938	1854339.308	999381.3342	2089447.57	1561472.08	8423826.329	4303953.62	13416095.21	2163403.854	5868050.523	4460053.478	2267940.077	6600789.441	1861591.773	6446907.312	3061466.035	2696459.761	6430487.639	5712346.607	5898002.172	5693589.848	7923103.152	7668871.125	6093160.089	1741153.525	2522488.624	431040.9353	1333959.295	2162091.396
Com_11759_neg	LPC 20:0	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphocholines	64883.76174	9950775.355	5539523.595	83808.37845	5942522.712	13621590	117855.9183	152165.4865	292358.5173	2000351.042	130429.7165	629058.5494	484812.4416	666854.6729	12154786.7	19531831.85	1841228.218	1196407.661	559314.8438	1010788.648	857445.432	1133792.64	589886.9494	668323.8373	7155872.744	7695286.519	4792948.148	4117868.062	3148496.221	3999648.29	1114365.545	388734.4624	1373667.662	166652.9268	229178.0895	146210.1259
Com_11799_neg	Lactobionic acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl glycosides	Fatty acyl glycosides of mono- and disaccharides	875159.9906	15456062.79	14031880.87	32067425.51	16749740.35	3610232.23	2605548.839	2197266.025	6117321.605	6775292.477	5181137.892	7235213.21	12834359.18	11587276.03	6038647.863	6749339.068	5802634.109	4927130.97	13111656.48	2586778.196	2915171.259	7278022.995	15176785.13	2748057.891	12978923.51	17495708.86	8327235.472	18728296.98	7722774.302	9116769.652	3695202.03	4339681.892	9470484.061	5166078.053	5560148.365	5889661.219
Com_11807_neg	Ethyl-¦Â-D-glucuronide	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glucuronides	2445866.914	8449240.596	25972358.39	13515630.73	10368369.16	6690329.431	16811244.96	18868377.13	13180260.74	11723720.63	16488642.75	20825209.1	12084193.49	14864934.38	15330636.06	19669302.85	9698698.93	13456801.13	6289790.327	14292714.8	10355213.57	22047290.72	6033185.617	6274609.364	14942568.47	17497385.65	12803027.29	21551794.58	18288143.85	21494606.78	10777331.97	12367475.02	11471030.94	14363619.82	9034263.141	17127543.87
Com_11820_neg	LPC 18:1	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphocholines	638473.582	6869107.682	6640680.739	847385.5237	12717432.91	5859584.747	1830844.432	1874033.973	3401437.95	1362346.454	2227122.412	2024380.545	3678267.95	2956840.66	9598275.799	12415473.12	4637559.451	2876302.04	2714185.08	3478244.244	3912447.706	3177259.745	2974072.451	1659960.549	7658602.296	6616634.766	9471547.973	8682680.485	6030414.081	6292386.882	2244388.932	1792220.223	3568450.014	846640.8986	977942.3204	1011899.951
Com_11926_neg	SL 17:0;O/16:0					118015.8178	407094.5883	12020300.14	130823.878	338152.7448	140824.6601	7861840.069	166626.1958	206494.8857	223308.4641	295294.7309	220907.7969	214078.0623	205233.7942	277600.9846	10361485.81	177987.9809	21684869.6	227443.5377	221622.2899	194361.8347	254779.911	224594.6625	143275.3742	215824.4394	254718.0618	2904121.75	4633387.798	1114363.461	16170450.43	11443051.97	253991.2297	289751.5037	211613.4695	217136.6944	198576.4125
Com_11971_neg	11¦Â-Prostaglandin E2	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	682003.7534	1812245.973	520253.5815	794774.5479	3371328.981	10251986.06	2279982.767	1131677.469	4184120.362	8189726.298	7756477.249	4601096.061	607263.9632	1050768.495	1463994.241	1055810.117	523978.1775	373959.2283	1279978.537	6036879.873	11963774.97	7002859.553	2779348.779	10506762.55	2289059.569	859306.8226	1009540.08	772701.9599	695799.4978	690000.8536	5008836.611	5876621.095	4542128.933	2796344.274	3678199.538	3358628.579
Com_12087_neg	SL 18:0;O/16:1;O					16051227.64	12272588.14	19393918.93	22321057.49	27114330.79	17385867.92	7423816.63	2069128.619	4698842.843	741085.1623	688096.8239	1912229.011	10722335.5	14093915.27	4678657.104	29043025.26	19640191.42	18466186.1	2929203.026	2777696.902	5372134.49	1140951.642	4618613.717	4797286.251	12972850.16	15065872.94	16036688.31	19203521.93	7078703.607	7223211.84	11162074.87	740847.4971	893472.112	9216356.358	3387259.968	7502301.205
Com_12142_neg	"6-methylimidazo[2,1-b][1,3]thiazole-5-carbohydrazide"					5853949.703	236514.6026	220899.9927	4082007.808	234177.7127	519786.7792	475065.9819	312048.0066	241388.7714	270246.1285	341499.591	256593.6505	261695.6997	292152.0229	318963.8543	256934.8118	562894.97	617255.0921	1089218.042	241257.6986	231567.7491	231973.2893	643740.7199	705272.9213	629085.6691	1519807.51	477564.7206	276628.1868	995308.2868	610878.9141	301134.9785	257481.6288	269934.3369	1081094.356	1133176.596	1103965.537
Com_12190_neg	FAHFA 2:0/22:1					1877464.636	1888073.091	4348177.764	5780207.665	3109413.97	10502102.1	5713307.873	2143404.577	3480069.363	8617489.563	3976010.539	9862976.955	690210.7097	1052405.101	1233803.208	16010675.28	2399716.144	6048396.423	4753861.438	3878420.84	1616992.988	8256018.27	4916653.54	2068070.911	3111991.93	4910268.757	6534393.633	14453994.69	10034575.35	2149487.463	11707400.18	5090171.542	3507721.741	2661001.646	3918457.833	2635478.198
Com_12235_neg	Genipin	Lipids and lipid-like molecules	Prenol lipids	Monoterpenoids	Iridoids and derivatives	820744.0438	24871350.52	38035792.69	18156025.1	15976493.97	11922752.39	17208357.07	52135966.47	58435330.07	49496129.6	39348261.51	28690056.27	20338162.32	22649925.23	15068075.86	26473011.38	17696782.29	16478648.97	9977840.389	5498607.908	21320928.21	28206118.68	23595099.18	11093072.73	22448597.96	23324567.81	17002990.34	20904641.07	26649118.4	18124010.24	44862932.2	28994176.64	64084023.98	36734475.82	46577777.79	45401094.13
Com_12289_neg	Dl-3-Hydroxy-kynurenine	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Alkyl-phenylketones	158162.3377	362430.6319	521139.3609	634023.34	774339.7505	1307049.222	546086.4767	529866.7281	435192.5167	1363647.843	1458962.687	845380.2447	591994.3503	630258.2047	1631705.825	2343101.05	623895.5085	565693.6754	1457065.517	1419602.337	1461812.346	713729.2494	1137028.322	1354832.228	2293224.355	2724019.44	2324859.597	1977243.631	1834064.75	1783008.455	1419420.268	1377183.389	1472254.324	739763.5853	1037164.397	898474.8225
Com_12334_neg	Dibenzoyl Thiamine	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	Benzoic acid esters	5488080.204	27011466.39	30350443.2	17313008.22	18535040.69	16053611.74	34184403.47	32215144.39	21060435.69	12069871.56	21146420.37	17243998	1192225.741	9955512.1	16120565.94	28487512	10271861.78	11145145.81	22958292.32	9951312.535	14049292.33	11393664.51	19994233.84	31365001.61	9861034.466	12173574.91	14244719.24	9831468.87	14121957.39	13561060.92	9026256.541	9622858.11	8463525.568	15524102.37	14695094.01	16345262.63
Com_12374_neg	4-[(2-cyclohex-1-enylethyl)amino]-2H-chromen-2-one					4887442.917	20294474.73	33455606.48	33083322.39	13342343.79	14605890.48	28851589.97	25910029.01	23177455.47	12846708.56	12227463.3	10530165.76	11562029.79	12729928.6	6611469.345	17021434.32	17406712.05	17268312.94	19395180.01	12919947.61	18920138.57	10004140.56	16691369.92	20740736.1	12372137.9	12556500.97	15577413.67	13909798.51	23224686.38	24405001.79	11617360.3	12115491.89	9728916.592	18936380.58	24901173.74	22905238.75
Com_12586_neg	2-Hydroxy-4-methylthiobutanoic acid	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Thia fatty acids	3438779.134	8151506.582	5556336.685	5318296.167	8963591.997	10090533.55	5132012.261	5982955.622	6620983.865	9330907.002	8966888.018	3347511.575	7010585.384	7024339.71	15260478.01	15648851.52	4373586.71	4369154.468	5647547.91	6905548.195	6818182.993	10374988.52	5596604.173	7209559.254	12549225.18	12107162.07	11475399.64	13864960.59	11917545.88	11044863.32	10167413.08	10540400.84	11030070.79	11523179.66	11029620.86	15230839.15
Com_12682_neg	5-(3-chloro-4-methylanilino)-1-methyl-1H-pyrazol-3-ol					888106.6575	8343054.782	2212628.293	8176068.672	8112645.854	4252732.881	627681.0179	1072177.113	411169.2187	577573.8737	292051.8988	796842.7538	1535661.915	1892155.81	10324853.09	15518022.16	849421.9149	671334.7875	1864822.942	1755099.644	732854.2893	1213119.577	1728597.287	3010366.588	13438376.99	12650721	11786722.66	8655220.035	10134987.13	10334063.3	1495117.045	1826807.825	949640.1516	1904506.241	1680246.455	1938568.834
Com_12800_neg	LPG 11:0	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoglycerols	Phosphatidylglycerols	589948.5866	2565210.031	3076271.741	2225190.73	3615513.332	1397230.629	1371717.668	2259713.549	1954566.659	1067683.179	1809838.044	1147452.597	4346824.541	3212901.995	3615391.157	1152754.406	1721648.31	1447206.946	1387312.307	1445017.389	711044.2343	1954917.637	799576.9451	1102366.095	4936153.127	4342281.73	9332704.906	4962669.093	5536982.479	4605251.573	900241.5893	933744.9109	1263875.923	1048729.681	761212.2692	888271.4089
Com_12863_neg	Acetildenafil	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Alkyl-phenylketones	731217.9186	659583.0751	513518.0275	7105697.154	717645.7989	913379.9209	589621.5063	586308.7309	775951.9479	805082.9611	799203.5651	763207.3617	587068.9142	513043.2633	643667.2993	651668.477	541469.6394	444078.5157	671524.5699	1317093.9	748905.9492	4491362.44	777010.8226	679158.1861	732869.3835	647265.2154	667840.2644	667217.8273	714986.588	649270.7664	831578.7443	789542.1771	798097.8692	780974.2518	768974.0385	796414.3114
Com_12876_neg	Benzyl 6-O-beta-D-glucopyranosyl-beta-D-glucopyranoside					607520.3906	533094.371	358191.4526	421730.4359	420061.3613	699265.4126	367957.5594	383669.2382	447223.2155	527694.4499	566246.2823	405324.7287	7563385.596	476354.6438	404264.2947	419203.3279	533516.195	359677.0385	686915.3447	488657.9646	830677.838	538017.0147	1115415.676	1528378.384	513507.7211	481392.9131	515693.3194	591408.7865	419013.8908	426527.5039	499310.466	568719.5803	461840.5467	925450.2523	496982.4817	1145330.176
Com_12944_neg	Soyasaponin I	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Triterpene saponins	566730.9446	338997.9761	1034070.941	2390911.128	281551.2586	363878.8786	1009542.695	6255197.905	420846.1135	545617.8964	526642.0713	433749.6733	1602425.684	312950.8984	1941861.235	2773501.162	339066.6472	288692.9503	370158.9217	479726.5927	754148.8864	561535.482	388299.9831	435117.2152	1537632.874	713807.6305	360595.7966	862143.4073	343880.0223	377663.902	586410.9143	600384.3603	558190.4015	458408.6521	456151.641	395573.2174
Com_13000_neg	LPI 18:1	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphoinositols	Phosphatidylinositols	1742927.38	3608932.117	5404364.772	3518921.82	12584098.41	2060225.744	2893688.94	3399454.765	5474385.639	5051295.78	2262903.157	9007879.213	2390592.173	2489015.18	5768853.596	8426311.148	6181611.674	3249981.682	4025589.051	13548286.55	6493021.772	22717884.64	5475324.194	3283090.489	6291058.101	4673425.403	11408043.05	5061688.462	7979494.065	8178354.876	6380147.134	5875732.234	7670408.615	1359169.005	1268881.013	1152487.825
Com_13049_neg	7-hydroxy-3-phenyl-4H-chromen-4-one					3806145.281	423060.5747	491486.4443	679813.5955	526190.0489	361775.6405	451540.1085	482556.9302	538502.9193	525809.0712	640743.6952	587210.6244	667438.4152	504710.7363	4823747.163	444460.1451	392441.4041	412889.0043	432586.2261	600972.318	529860.8824	610886.5884	445082.2099	575472.7544	446259.6343	394134.6488	405845.7065	6926422.651	466777.8144	449324.4713	4664221.197	9512796.45	550407.4588	469506.2787	464954.6437	494195.1485
Com_13193_neg	Lactitol	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl glycosides	Fatty acyl glycosides of mono- and disaccharides	200109.3193	3899214.794	6012938.8	1489090.56	1131761.965	5736440.389	1236286.132	1818050.592	3802392.232	2487179.445	4200626.04	3662627.692	2726795.415	2089691.951	2103654.653	1035368.839	682579.8327	895159.2891	814056.2628	516354.6713	2238053.672	1190118.449	624078.3953	826952.0056	279621.9041	339931.5005	301119.4218	335383.5087	287895.036	440553.8561	176867.9416	1351096.621	195360.9245	2255368.224	2133401.804	3613493.928
