Table S7. CAZyme																																				
CAZy_Family	CW1	CW2	CW3	CW4	CW5	CW6	OW1	OW2	OW3	OW4	OW5	OW6	PW7	PW8	PW9	PW10	PW11	PW12	CS1	CS2	CS3	CS5	CS7	CS8	OS1	OS2	OS3	OS4	OS8	OS9	PS7	PS8	PS9	PS10	PS11	PS12
GT27	3473.68443	3906.972668	4178.126048	3493.607515	3152.693333	3126.387907	4195.935772	4002.622771	3801.822285	4232.324459	3983.25342	3178.835803	4282.674302	4067.443954	4430.639608	3990.649005	4055.473742	4370.33494	4780.36833	3846.570621	3949.451844	4210.569792	4843.323459	4658.532115	5428.217682	4676.00147	4988.842902	3041.275497	4134.784424	3928.036785	3632.639467	3850.027012	4825.403727	4670.020592	3996.974316	4218.708827
GH105	7128.447672	5860.112024	5950.885269	7354.403007	7154.956217	6287.995743	6861.249271	7568.685343	6033.51251	6794.311017	6849.191307	4375.807661	5745.147698	5826.524818	7007.610785	7058.77437	7430.729288	8080.20622	5756.635532	6208.50034	4911.418347	5102.259209	3030.220221	2987.151529	5228.806962	3567.820726	6708.347975	3642.172928	4609.610166	2430.308253	5494.349399	5849.805441	5868.899059	7275.727612	6277.130348	6157.191904
GT51	24825.50552	28117.41786	26522.0428	29127.53063	25236.40752	25992.96477	29218.36369	29037.58633	30275.29123	28337.14151	30613.88834	29640.66743	28046.93618	28423.75095	27578.06433	26812.80215	27126.06312	28203.82617	29900.41311	29792.34472	30439.11198	26807.42021	23442.08642	23098.46561	20741.4964	28235.92084	30577.27109	28374.07609	27821.70007	15994.81125	28962.87781	29241.44747	29346.07669	29215.89667	27940.48918	28646.96416
CE1	252.1299784	365.2642772	431.9726799	437.8636679	293.4217529	270.1619629	453.0273083	565.8256367	305.8867292	618.3043113	518.7216837	204.741603	409.4170767	420.3885046	406.8184011	204.9671028	688.8633261	479.9799359	341.7243861	234.9563854	284.0967776	377.1507753	133.4583514	99.94660077	293.8498084	187.7938858	356.0273428	614.9542032	221.8276691	38.67745643	401.7224668	369.296206	361.8607023	552.4005598	330.9105455	379.2863916
GT84	2437.187039	1432.405385	1432.94037	3064.767295	2760.769029	3497.115491	2402.312474	2582.51429	2753.769572	2633.417761	3323.302714	2865.662751	2165.753954	2255.355356	2913.419037	1645.0511	2030.112757	3631.900875	2811.280442	2829.670041	3013.323488	1808.8092	1960.629338	1429.988308	218.317733	3123.369734	3310.634724	1457.798696	3086.646486	301.1110495	3197.948741	3507.440637	2913.767301	2478.628331	2945.857761	2855.500045
CBM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.45699463	0	0	0	0	0	1.79102447	0	0	0	38.7982293	14.49941687	8.6940891	0	0	10.75117033
GH55	788.7543891	1195.472682	1017.522279	1283.401271	864.1042374	978.6885732	1037.354953	1093.343191	1196.686179	1209.329979	1070.639167	1416.766371	945.4400609	954.8174415	1008.952255	952.6013701	999.3728657	1036.223864	1088.570317	979.5546114	708.1710293	822.0413322	927.381828	819.5923329	407.4803865	847.3013967	791.6844275	2103.182158	940.6581627	830.017023	958.4617184	985.5115746	808.6598851	1120.832581	972.1653819	908.099576
GH62	28.44204651	35.02958474	59.2729604	37.61727949	25.99268068	15.88845987	18.78617016	98.08568778	89.05562729	32.9234695	20.27194629	43.97587598	12.48414564	27.67781462	13.05865135	15.47261154	10.71643806	25.75537554	43.81492081	10.51989902	20.31923179	15.65881245	79.48738494	64.43952054	0	57.81283505	29.99299555	41.92064412	75.23331156	0	31.63656744	45.3325478	22.88580431	14.63323952	66.59640576	41.10761052
GH33	9119.260789	9552.330048	10233.26844	8212.941781	9047.552988	8851.882499	8877.385797	9309.478884	9491.650304	8868.027263	8190.303606	7389.288035	10164.95679	10505.98668	8203.782698	9536.473815	8627.495986	8946.04046	8397.710946	7415.126685	9022.803931	6783.900651	5827.843218	5690.259711	8957.222933	6526.032506	8297.29865	5848.14878	6368.418044	3455.56126	8824.434507	8180.328204	8795.118731	8165.815364	8470.14742	8629.916279
GH148	230.5894535	377.6382402	502.221341	440.8449312	203.9369797	266.974903	360.8405864	305.5554038	424.8498421	247.4573302	157.6630471	195.6312443	257.2846597	389.7790506	290.2263855	289.481687	248.9306676	261.2343653	264.737111	306.2687156	162.9375736	197.8124794	139.6555074	137.3004429	6.01679313	152.6392685	356.7741679	230.2131773	199.2104309	0	439.4930301	423.5595249	389.5932527	394.2062593	246.482452	331.7876547
CBM85	56.17718622	67.72956986	48.31694454	41.99541213	53.2053228	11.82425687	73.95058892	68.88299762	104.3026405	62.96723374	88.8187905	24.45598773	84.18247699	55.46951414	70.71934732	62.96035781	78.41414791	44.85513122	62.44207752	53.23933143	33.46376285	39.4527918	12.01522769	16.36153748	0	37.44859851	62.79355764	58.67383147	24.39991885	0	50.623341	42.41672676	13.25044408	31.37188857	46.28645411	43.80775991
GH110	1054.509296	1474.731491	1338.469363	885.2266608	982.6229651	827.4831282	1732.493496	1710.249808	1624.499945	1372.518914	1318.994678	749.6288794	1926.85031	1783.171658	1244.186107	1366.719039	1305.900609	1152.934895	1316.498629	970.1800982	1415.008229	968.1078953	416.0593772	454.1094239	3136.804119	714.070386	1368.355032	912.3790719	726.286294	480.3620426	1065.792473	995.6810395	1498.633348	1172.837803	1368.817673	1379.122603
GH47	8878.093536	9273.756191	8369.532635	10880.19596	9636.030993	10708.75701	8949.827241	10060.64252	10370.44871	8154.528116	9271.088396	11140.52975	7457.005656	9050.24904	9040.316068	8243.092011	7803.059329	9380.109444	9068.053311	9184.651747	8006.198401	8203.735197	7633.322295	8015.138096	2297.917552	8262.71209	7937.673061	8625.131252	10366.43285	4362.562637	9419.674868	9627.419245	9011.195358	9866.354903	10162.64372	9957.181743
GT100	192.5656967	193.6325578	332.2049873	218.7876674	146.1621718	197.0369906	310.1982588	232.40404	163.8399193	256.8565044	265.4184022	295.347974	100.6225379	106.2599876	349.3937516	162.4884233	268.4589268	192.1718034	174.0362184	321.4620364	283.0638537	101.6399522	501.5166728	338.8694325	93.37392331	229.8879236	266.2294163	179.0863319	382.357222	30.52667163	101.7105329	115.2969445	137.2088531	280.0197501	178.2186011	119.2386262
GH65	1970.097365	2714.684608	2299.301566	2223.915017	2128.811627	2243.583917	1911.99076	2202.833618	2165.876579	2228.058787	2314.318415	3271.479385	1853.782016	2111.100823	2330.8737	2252.203349	2305.371877	2409.095409	2287.904464	2853.694029	2211.412527	2982.087331	2162.266417	2368.385564	3732.71984	1682.567015	2094.728163	4390.178131	2759.406276	2194.732769	2500.066588	2425.283767	1618.422263	2238.37914	2540.192792	2562.203107
GH49	2172.767894	1752.581474	1627.710933	1836.410729	2358.933889	1878.764965	1710.130827	1886.211872	1839.108807	1819.991504	1641.115209	2204.659899	1422.903281	1390.869781	1681.95626	2235.537213	1711.498592	1801.363073	1892.315115	2066.914028	1932.873455	1723.044475	1900.554397	1763.870139	1278.759579	1564.693977	1520.208678	1267.08485	2367.505027	1036.973552	1810.433659	1772.035027	1899.209561	1893.271009	1880.686524	1856.39376
GH45	34.06287701	41.47681528	32.41101783	34.28898333	40.72631153	61.03305885	107.7184426	108.8627943	46.3675872	58.80946949	32.65655185	48.53227097	41.69919902	76.67404867	38.42361793	40.66569416	43.53842435	7.45809016	32.13061873	66.32201981	43.37076436	30.61695227	46.48759745	51.9662882	3.47488844	64.366843	26.54602528	57.72601828	30.94290075	9.60611818	37.53095781	36.87370991	38.42877117	75.58561906	44.6492065	42.39610048
GH87	177.1559565	159.4345246	89.93236832	118.5709463	219.5705753	178.2895723	105.2344103	133.2940689	119.9280447	130.8075756	85.65786136	66.17206953	75.84484268	110.9744457	92.36218003	162.6675196	226.8686057	151.0080689	70.91972593	157.1797847	117.0288666	132.2149835	104.2629924	123.401877	20.35581776	100.8573329	94.82032373	59.26718615	66.10023074	24.26905568	125.7400748	107.8118755	208.7168191	96.42821231	106.9602646	139.830401
CBM84	324.5890492	229.0283145	368.4422031	354.4737619	465.1932544	294.3614339	364.8810137	228.0309729	298.1053352	330.7846295	214.076835	262.1745967	201.6511691	296.3096823	169.017225	312.4011283	260.3080575	279.5561473	245.2380323	193.5672502	230.4735876	169.693284	220.3752644	269.5910789	1.67181848	231.2132679	292.7866592	145.3800442	204.3154548	0	238.9212438	231.6129387	104.1151866	163.6436064	232.2153772	250.2642991
GH16	4639.211959	6716.821667	6931.687185	6048.948449	4239.148548	4863.669983	6525.174259	7402.706253	6470.621973	7247.192065	7341.950736	6138.809817	6937.833609	6600.695257	6031.24532	5231.292869	6739.55233	5188.147634	7206.450215	6653.646073	6745.630082	6177.35434	4771.135586	4667.183301	8477.012775	4508.81406	6947.110543	7698.338657	5145.989937	2111.034429	5430.639106	5284.852132	5869.280398	6477.321445	5193.884239	5088.064544
GH30	2564.369783	2987.762445	3059.927341	3108.630924	2502.691123	3006.525236	3472.366466	3864.822632	3270.957983	3653.825254	3216.258073	2428.662646	2607.406514	3115.091109	3042.955211	3378.432814	3712.37979	3453.83057	2663.106054	2633.976829	1964.886569	2119.462409	2049.811813	2088.273495	2324.721006	2244.07289	3321.2126	1870.338069	2666.907821	1245.133704	2780.117511	2968.499869	2279.883224	2594.494839	2645.995114	2465.550635
GH38	19928.55152	16682.53084	15848.97076	17471.8348	20571.28205	17970.5886	13948.90631	17464.04765	16404.28954	14058.35691	13896.79289	18343.24219	12630.80334	15072.6149	15443.11463	15632.46682	14410.17059	15499.29161	15624.99683	15378.93204	13320.6795	13553.94434	11659.01177	12659.29286	5661.788847	13325.09367	12743.5559	14673.57177	17159.74704	4396.100694	16066.0676	15750.24541	13890.04307	14815.755	16299.82622	16542.24309
GH112	2004.105763	2044.554685	1779.329586	2167.135055	2263.54427	2167.145241	1906.915108	2211.648936	1539.899477	1572.147549	1378.239033	2124.184133	1633.638253	1668.244488	1643.508462	1482.972597	1348.774868	1658.272085	1766.049593	2034.708673	1668.82932	2076.42337	1195.890149	1145.365915	1723.052608	1159.500523	1400.709407	1633.785457	2101.525527	3060.987391	1534.490093	1694.478608	1450.847752	1909.096924	2391.468546	1987.409725
CE7	1154.171511	1555.45533	1396.036205	1294.656536	1055.929943	1036.462987	1304.536276	1143.644369	1258.480313	1093.977359	1250.120904	1874.76089	1281.346485	1348.930042	1358.385202	1333.127784	1295.582427	1563.766343	1426.366659	1341.266951	1054.756804	1015.958996	897.9680542	973.9338343	536.8287272	745.9594428	1485.652027	3181.699839	865.3632804	177.5286808	1199.62062	1109.941369	1368.089067	1465.577216	1497.582499	1594.525225
GH64	67.09215536	68.38022628	44.50771319	43.9841551	82.24004786	20.44652538	38.07519826	71.55520771	40.6251104	36.97756745	26.92928034	65.57561702	55.26946112	48.18874825	85.48584929	12.84988443	75.45005373	47.93107254	67.22611795	14.736828	11.73349533	26.62599677	47.54278378	75.0284555	18.6202857	46.29780543	36.29221862	28.30166463	21.47433747	50.60823032	33.20094267	62.21691404	15.02079495	17.02794284	59.38090892	49.41256689
GT41	693.486237	916.5794712	1085.813794	643.4622518	609.5043523	676.0397103	869.5872414	817.0203516	865.0930137	820.1046317	906.2928453	470.2917679	1187.291514	1044.207318	750.8583551	724.8131413	1018.951138	873.8703817	825.0914227	666.9474723	1016.669979	616.4502575	573.3685045	515.9486276	2587.339211	1094.086841	1000.54687	784.1246703	860.225853	198.60822	704.6502239	722.4757422	956.7616984	878.1048862	891.0920815	1029.951527
GH73	8439.94182	7987.063158	8272.449253	8140.785796	9129.005157	9439.328373	9375.726749	8641.227837	9555.759388	9719.303897	8797.012311	7072.854103	8672.886744	8491.802826	8538.544902	9284.275457	9204.196654	9242.081057	9451.140564	9175.239915	9302.463196	9325.532997	7714.335359	8113.004726	9350.804838	9543.182096	9251.037743	7928.664974	9047.577506	11404.56574	8669.958725	8465.165949	9454.681192	8904.668294	8369.141153	8481.660394
PL13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.2752885	0	0	0	0	0	0	0	0	0	0	0
CE15	3834.638707	3852.45059	3492.964736	3586.792488	3497.633743	3234.055729	3478.531918	3492.503036	3272.727401	3622.821076	3822.628916	2570.620647	2756.339482	3381.196891	3364.431933	2822.864831	3403.983311	3030.198765	3233.806181	3299.763571	2919.027706	3080.094641	2327.958458	2333.618814	817.5161679	2515.986616	3416.073578	2037.158277	3260.112907	359.2590458	3342.107832	3678.802634	3155.300919	3196.507591	3118.390729	3224.825252
GH171	3910.648958	4272.826915	4085.961247	3945.894804	3490.351258	2940.450604	4573.285087	5006.048083	4566.766409	4446.408013	4882.439543	3757.690222	5416.987865	5503.022939	4390.997908	4090.722892	4642.282036	4121.79801	5353.764123	4708.842246	4235.108171	4712.913065	3566.3466	3418.584564	7459.544857	5280.197819	6131.938753	3415.536836	4311.367271	3245.023633	4290.702197	4490.255775	4762.663501	4953.034405	4906.017906	4722.394136
GT11	200.8332253	196.9291454	640.2562778	701.684946	183.3543064	173.7843575	630.0641292	377.0153447	608.8901744	343.6398253	511.8955743	266.6798861	1426.107587	557.5250703	305.6195642	1289.620781	462.5846258	409.2738977	355.0302872	310.9345684	315.8050738	361.740278	240.0936073	185.0781954	2474.069376	1225.081026	342.5077377	220.2919591	481.7718413	181.5531857	860.4571128	698.2226355	431.9844965	246.2460434	285.2049031	298.487466
GH51	9433.139127	9244.265652	8086.812246	10210.4464	9669.751871	7534.555314	9911.303914	10649.09201	8912.679696	10116.71159	11623.383	8712.701797	8053.727396	9218.925531	10035.36328	8207.116452	9293.866238	8319.36019	8685.286461	8252.755827	7199.768884	8088.824193	4657.193365	4513.487536	5490.620888	6253.6841	8039.38702	7625.136515	8050.4336	3239.016289	7206.545583	7732.779441	7767.089299	9175.012366	8087.960048	7822.949535
CBM67	3895.006726	3654.10846	3302.820296	3153.650168	3796.975254	3571.002822	2950.606272	3412.754867	2895.045802	2798.360858	2595.927831	3094.669373	2852.727281	3499.584197	3391.175607	3514.331609	3133.528099	3365.152305	3214.946041	2960.435023	2347.630693	2589.792561	2902.460859	3155.284322	812.4528455	2401.505273	2473.660919	2245.815092	3371.799402	593.5341591	4037.882942	3912.446479	3418.235152	3035.505513	3607.304898	3906.048336
CE11	3431.972095	4132.604926	4275.208287	2959.524376	2795.460666	2775.640706	4324.797773	4064.821469	3771.118547	4623.290302	4847.621713	1967.251322	4720.528261	4867.277464	4057.872345	3133.349954	4533.347317	3737.208401	3900.324431	2957.12876	4043.377717	3109.212937	2116.327894	2294.584412	5967.183932	2966.540281	4515.917178	2426.879642	2625.940387	3038.859984	3146.809735	3154.046261	3985.477479	3899.616656	3054.129334	3026.424463
GH161	140.8269567	126.8313699	219.4678012	172.0307497	214.1474818	156.0571159	211.0133907	283.1006572	273.122291	282.201635	268.0554035	182.8023009	70.80106721	78.51717171	208.6570778	93.4637092	462.7654509	146.9648603	119.292928	217.4763982	236.1939638	110.1280569	120.8176098	116.7913374	261.2432885	137.1831296	195.5766158	163.3735636	391.4775055	64.25102492	154.3117107	150.7336667	165.0069053	162.5819437	264.6483981	188.041398
PL27	47.12293772	40.54828091	73.53767826	35.42834415	37.13170087	22.12730632	24.3678987	69.61164942	60.88808075	33.38562876	64.21071697	53.58165644	107.8856773	56.76590192	34.08936195	102.3386574	29.56755226	49.97780701	18.6930483	17.65917455	18.93565347	34.63940871	98.7827775	119.1781531	4.11094253	51.95026546	44.6990004	26.77629555	74.67572478	0	39.83030914	57.70373387	21.98704305	28.41736487	56.81605499	43.21818022
GT61	102.4269216	139.2260554	104.7019844	156.707112	144.1378292	123.499912	128.1194518	184.7322509	76.33702862	102.7397641	86.35023748	126.6476422	156.0308922	233.4136669	119.7425848	170.9655493	173.9007839	140.3589868	147.7742001	110.0488921	128.7468594	100.2592807	82.3189455	111.6222754	55.34894734	286.4871749	91.99790165	119.3504092	187.0995236	23.50006557	223.9708591	168.9912941	224.3841802	183.7427659	161.7195334	139.7622192
GT43	280.7736173	296.4554242	279.7375335	385.3586264	354.9578281	371.04553	356.8283071	408.4188498	431.9939138	441.247971	380.8357049	435.7095299	221.4669652	274.9956751	368.6653494	252.5792581	425.2508522	328.6602997	363.4924606	380.1601096	275.4482863	236.0611514	286.369253	289.2964128	33.49013445	428.8776273	379.0692271	323.6865244	295.3970385	445.2156661	303.199021	342.0689281	264.4641834	312.7909009	319.9611895	373.2922974
CBM26	2443.080774	1509.851176	1355.604771	1729.631567	3123.617993	2661.577032	1622.880413	1794.031931	1888.505418	1064.949334	1441.110592	1432.282738	1184.961541	1333.213295	1738.45883	2340.055813	1701.05502	1851.983168	1949.379565	2275.733437	2823.27071	1892.848109	1654.453647	1568.417148	564.1662395	2045.05304	2182.733161	1500.869894	3259.38108	669.510819	1513.288574	1448.895133	1589.917233	1926.795988	1813.194999	1708.541744
GT39	1838.934081	2259.195359	1753.624503	2561.358737	2326.975848	1707.913066	1593.912561	1930.040228	1754.050297	1619.379452	2057.31371	3930.243597	1385.846367	1853.616474	2022.180963	2139.404801	1841.280629	2191.619847	1584.250872	1975.225975	1892.824821	1919.080512	1409.022635	1396.112442	403.0116776	1434.038454	1461.462569	4546.050743	2269.659637	461.4174744	1976.056824	2356.468307	1385.473458	1951.598933	2154.310952	2080.482071
GH75	19.61003809	7.61552515	4.00894754	8.55059772	2.61489351	0	12.38778867	3.11919357	3.59604572	0	20.43000026	15.63853212	16.79581781	9.02321787	23.49450576	5.67623196	4.49412389	0	5.1866171	7.26534179	0	18.59696672	16.16817263	21.97629829	0	6.49067991	0	0	15.48179844	0	3.8931736	11.0668499	17.76423744	24.56554397	24.91774947	23.25974349
GT29	135.62532	210.4919117	216.7167618	201.6150663	132.709188	207.3140627	240.7808822	233.4171853	169.9042984	146.7057383	224.9673543	108.3964262	208.3200471	239.8643649	249.6122329	116.51721	283.4015562	299.6593676	167.5476912	151.4342782	153.6086063	96.23000021	115.1451974	119.5045316	28.97964219	75.69422804	114.2733283	91.03654069	68.40124164	17.64682109	147.0251302	124.8343467	118.4846587	194.561056	155.4550333	161.0858558
GT32	10573.05574	10059.2038	9649.068381	10358.04298	10502.83243	10353.09836	11095.24924	10645.67167	10775.29748	10135.59845	10236.22442	9894.597729	10855.61884	10544.91446	10233.08625	9606.21965	10081.7685	10469.52166	11308.44434	10238.38936	10180.38288	9177.1559	8623.489765	8846.72649	9447.296042	10119.26529	10961.90468	8391.992025	10067.31484	6222.299318	11424.51982	11112.29007	10797.15925	10696.67413	10851.9268	11068.47598
PL35	900.3203722	989.6433412	1052.041591	838.5432264	778.5677809	621.7147568	1009.615452	985.743562	970.7869823	1427.937309	897.6592308	1395.02173	880.2997895	934.2079277	949.0570346	1116.080624	956.1714287	887.7355339	859.1695777	1460.010699	841.2325122	1050.993153	624.4645575	706.6833159	46.71166443	1095.491244	1219.119345	1770.210175	700.1927043	16.14552124	900.3133814	892.8485543	794.2307593	762.7030198	681.6822822	732.2337864
GH124	17.40926891	17.08560134	68.95169938	35.80317819	6.25363091	26.01741756	9.61587546	33.02864205	45.06631038	59.68064956	74.4455265	14.99373389	9.83461267	14.29923117	10.08201648	0	15.1643412	1.98015761	15.29019319	0.95818276	25.88458207	0	6.28762269	2.12297574	0	2.04803007	13.28067383	13.03230534	41.96169907	0	7.56220605	9.59516835	15.15902908	6.80685802	3.88620641	3.82452699
GH23	19971.68141	18314.16508	18092.84587	17017.6356	19440.94853	19698.76969	18953.07332	18262.87762	19583.75121	20144.35344	20326.10437	17310.26267	21997.09017	20949.27639	19555.20334	18393.54827	19644.00192	20352.91754	19830.11729	18288.29808	21904.37574	16435.57192	16317.8645	16108.94848	27174.48277	18650.05686	21684.25426	28151.07321	16640.18947	18873.88693	19045.83729	17873.04943	20318.6395	18916.46977	18785.01399	19232.29981
CBM38	322.4645668	765.16018	536.0489411	418.9001857	328.2981017	394.7292305	556.9365222	521.4493132	526.6713866	544.2214515	497.7989974	351.782501	667.7030265	637.1621373	351.4026362	417.5128099	544.0326899	525.2617509	441.6722535	347.9642469	371.0967299	289.1261965	271.1146292	300.7128458	101.9423531	180.0657515	424.452776	506.2249343	228.5015042	26.0480188	479.0361184	362.8056033	507.462106	416.8322592	484.0550194	480.2717065
GT82	31.99759669	15.73953947	24.7771716	45.17182036	28.22367829	43.57852584	7.62325457	14.80562607	7.44467085	21.11651235	23.51400492	17.0797237	19.49149441	41.76860592	50.28410887	9.62617838	22.49107998	22.76421541	34.99705972	45.02350802	29.10967277	27.05681172	120.7672889	113.9853287	0	43.38340368	0	44.19036444	27.70167524	45.43226506	59.28781013	27.75315247	46.76377356	22.29675296	18.35709856	16.37574259
GT68	285.8023296	302.0278583	299.8259254	403.1213589	346.0945483	333.6877925	360.943138	304.3191377	348.8651653	218.1183562	331.6150677	386.6471039	263.3075262	303.8352047	269.7222597	239.2072597	318.539744	255.6630599	283.3138156	343.8427116	275.320447	338.7030301	201.2137371	218.7335573	490.3663068	310.7090484	355.2291236	264.5405927	372.5549339	131.7737983	283.6958522	332.0295142	395.1786024	360.0561559	322.0674748	322.4726994
CBM36	67.38576394	125.5838786	350.5455911	313.190113	44.98512757	83.18706572	162.6238578	320.8776265	244.6739236	415.9088438	235.0964606	240.6524336	163.8678599	418.5583944	495.5571204	119.4929205	302.7016856	106.1702575	170.3719117	97.53853959	97.91349491	22.31119273	36.61852979	38.44432971	1.77576574	56.12889985	96.30183806	392.6071961	181.0752395	12.9495904	55.20193027	99.50314803	146.7441868	248.3057861	220.872347	146.9671423
GT3	2254.914025	3026.112442	2979.939705	2017.371475	1483.243707	1474.337156	3055.609355	2946.738244	2972.427486	3455.807718	3514.064656	1237.259312	4591.620022	4097.021064	3078.591801	2624.781097	3443.725761	2839.894692	3310.09054	2502.952562	2540.390059	3009.494219	1842.980691	1768.438843	3063.642125	2566.578318	4263.683347	1953.730876	1714.456448	178.8991001	3170.853506	2961.191893	3110.473847	3870.330087	2355.92322	2664.372684
GH127	3994.687086	3605.42067	3840.316323	3733.797758	3943.007568	3447.064629	4297.753291	4392.621512	4100.270107	3770.80893	3672.496577	3241.46365	3140.914439	3951.429366	3573.603292	3594.709252	3423.239242	3492.436472	3359.736324	2982.171796	2747.342566	3220.400631	2448.981476	2322.045864	4405.492096	2833.289997	3690.43317	2308.326052	3261.738767	1350.765803	2863.617595	2971.097026	3310.187734	3131.511197	3385.813456	3495.051234
GT30	2477.245715	2963.628975	2882.017207	2821.09314	2459.171991	2348.681531	3068.212082	2772.482947	3274.698264	3239.501746	3130.885489	2617.351013	3249.219849	3350.69699	2714.656435	2729.309421	2648.677355	2749.229814	2593.494868	2332.692957	3098.833209	1994.091522	1705.457088	1655.83297	4280.658323	1609.999446	2933.915539	3479.218716	2126.759499	521.7379723	3088.915785	2871.072757	2916.215494	2598.739478	2740.828194	2984.51881
CBM88	224.7005927	403.4558214	274.0112686	429.1713039	231.0055915	110.3135369	520.1557124	419.997173	286.7200476	494.1609464	353.0916171	233.3677003	342.16101	446.253593	400.0667295	447.3138143	387.4550514	361.1001796	317.23916	184.9916403	218.2352985	482.1934524	91.65762085	95.56588569	136.8804886	128.2012329	676.5135328	151.9284556	174.6077342	9.79505839	172.4483961	183.9605701	396.5377746	418.3978918	299.2613069	278.7391361
GH85	371.4993868	827.9151803	600.0744153	759.1987486	417.3986994	661.4516959	773.3031746	1243.807207	674.6312296	397.8238295	702.2315955	398.704139	1155.915326	1134.233618	520.0617526	438.2620081	693.7252476	514.1845412	624.8152308	222.7251777	145.3673926	291.9181906	172.4597249	160.8228646	952.4544791	143.1571313	321.6634159	919.5957242	271.1808406	0	477.390673	413.2806063	726.5779093	682.2847394	694.4959172	690.6208443
GH163	768.5040812	994.5682127	925.6499106	786.7339004	734.4102605	625.7836026	747.3482934	951.5083702	817.0973989	748.0273411	604.6283393	504.8503233	879.0066463	962.4190027	707.2735345	673.8192308	639.1335045	850.0955866	729.7268519	733.6621461	695.7457882	591.0569226	376.0021983	407.9531273	55.94716765	484.0048684	698.9763005	453.2847315	619.6488773	26.03265663	932.1447534	874.2164703	964.4630409	831.124678	1014.545027	1013.289597
AA17	133.3907047	249.5534535	204.4764927	202.4107516	214.2059307	263.7826185	234.9915887	206.7574242	216.4983159	162.4055742	205.5430909	278.8690794	148.2913086	257.159735	166.5979588	227.0995019	224.3516998	206.1222959	192.6393045	246.1143378	152.6883103	155.4619232	137.6280881	149.2407152	34.09832518	148.9727894	132.8916093	169.0764629	198.5435819	112.4788092	192.8684999	148.155092	130.4384932	211.3297899	241.1975862	235.203965
GT87	390.344298	1477.566587	849.3980725	1105.379049	443.917222	538.0087474	480.0558273	543.5651175	703.9622994	428.3194379	932.2476851	2915.694856	300.6842834	684.6693871	518.4484554	584.8119208	498.0298109	482.071197	510.3541163	567.4004193	377.0364	371.618094	214.2031202	367.4397088	908.589773	646.9337752	576.8006134	5925.281695	841.9060877	597.5691246	457.0943553	465.6741519	551.2466798	388.4279378	589.8816628	480.0482368
CBM66	1551.773007	1483.221276	1218.170077	1877.770303	1858.690591	1867.270396	1170.47009	1602.440194	1440.952867	1079.816523	1157.257701	1333.903353	1271.689527	1282.496353	1541.665009	2010.583591	1355.749911	1641.573841	1438.955017	1204.663859	1223.69811	1186.069129	1150.992885	1040.770273	1632.302622	1134.957353	987.1253308	1208.26227	1773.305182	382.1005739	1830.971762	1520.35789	1480.230278	1574.962601	1997.513007	2101.874701
GT53	0	0.3831913	0.67534242	18.69967631	0	0	0	0	1.80763796	1.12541504	5.48964938	14.58258184	2.4842457	1.62012976	0	0	0.51667303	0	0	0	0	1.67479923	0	0	0	0	0	162.9127139	0.59856768	0	0	0	0	0	0	0
GT58	7460.072034	8468.961001	7688.89852	8666.577582	8177.294007	8058.325513	8315.037515	8202.909276	8063.996871	7098.78701	7431.686625	8335.397406	7019.012429	7689.519447	7585.401702	7063.758643	7479.022936	6344.363989	8169.13084	7545.608298	8215.595822	8200.00057	6124.964688	5960.856643	5023.15434	7238.147824	7601.488549	7726.914596	8334.099014	6723.807581	8531.753845	8264.077097	7331.613117	7696.294124	8382.184928	8413.633831
GH136	641.8557273	758.4498628	843.2890979	794.8896928	747.4903838	877.705564	614.9727972	750.4079337	690.2537655	623.0780448	486.5227459	630.5264437	731.2208065	775.2072323	790.5651436	804.2583047	866.6656996	891.6385857	956.53137	765.6542068	537.8519733	1139.04051	469.2880341	544.1285241	239.6241057	502.4291828	438.6032694	473.4778875	674.2462161	91.68254874	827.9795743	918.9556653	816.0822776	851.2012555	1102.805531	967.2437764
CBM54	2259.742563	1660.053743	1912.949269	2077.758158	2213.999311	2158.874735	1739.086341	1717.417242	1959.354039	1692.668811	1570.637301	1936.201078	1817.25694	1639.598564	2020.718038	2369.847822	1768.289265	2221.331801	1786.729324	1837.246534	1285.157796	1289.400469	1334.758625	1368.846149	287.2169129	1906.60081	1397.532164	1157.426885	1686.236002	645.766254	1966.966894	2012.284695	2038.485436	1743.895132	1818.542691	1781.603229
CBM65	148.9716447	139.8260079	116.8769989	183.4961754	127.2910783	235.5900145	267.4683814	329.108791	170.2266436	106.2076667	95.17088042	107.8820262	56.21982734	145.4249418	162.1179436	74.9838657	256.8415857	110.6083357	102.7431014	125.1449063	92.47598612	21.41258806	37.28757236	35.09580856	92.39840264	27.60046297	80.43436883	162.0532414	250.1636915	9.1864334	98.75572337	115.044177	71.5290976	94.64494612	189.3644657	127.8891452
GH24	2623.724051	3012.707856	2793.674589	2629.083078	2253.904432	2624.581749	2525.696981	2962.236568	2996.395653	4580.757354	3777.336925	2005.407904	3964.240749	4166.979774	3818.516314	3258.118426	4156.479619	3771.439865	2485.097295	2288.0963	2644.729977	2868.833916	3701.375443	4215.145788	3611.81786	4102.067921	4943.783157	2453.474229	1982.60146	1879.254564	3483.970284	3420.016256	3559.191953	3599.316056	2836.681248	3121.447315
