OTUID	All	CC	OC	PC
ASV_210	0.048462	0.01884437	0.07926336	0.04727962
ASV_572	0.046109	0.04353980	0.04567057	0.04911595
ASV_268	0.041267	0.03248109	0.05333259	0.03798677
ASV_399	0.047901	0.01780263	0.06126400	0.06463670
ASV_547	0.042829	0.04196577	0.03789525	0.04862681
ASV_487	0.041066	0.06553523	0.02910209	0.02855962
ASV_972	0.04096	0.032865722	0.008506468	0.081508411
ASV_480	0.039922	0.04595591	0.03774009	0.03606954
ASV_229	0.0363	0.07521357	0.01785643	0.01583070
ASV_1100	0.039181	0.03942368	0.05333968	0.02478026
ASV_393	0.042404	0.04755413	0.03200627	0.04765066
ASV_576	0.044259	0.03269802	0.04150197	0.05857823
ASV_462	0.043292	0.03885250	0.03256399	0.05845996
ASV_525	0.039633	0.00000000	0.07969502	0.03920476
ASV_805	0.042453	0.047645772	0.077573200	0.002139513
ASV_930	0.045174	0.016716372	0.110084576	0.008721534
ASV_703	0.038088	0.0000000	0.1142628	0.0000000
ASV_401	0.038981	0.04984540	0.03978701	0.02730948
ASV_831	0.034855	0.03773032	0.03440064	0.03243296
ASV_853	0.033182	0.07396526	0.00818621	0.01739531
ASV_1558	0.046086	0.05220594	0.05261814	0.03343275
ASV_1068	0.035733	0.05481136	0.01792907	0.03445727
ASV_669	0.040818	0.01202834	0.07162529	0.03880051
ASV_634	0.036292	0.05464543	0.03413315	0.02009693
ASV_880	0.036728	0.07390458	0.01363468	0.02264417
ASV_325	0.040902	0.03406675	0.04976951	0.03887095
ASV_560	0.042766	0.06082292	0.03543929	0.03203690
ASV_809	0.039234	0.005059999	0.021950559	0.090692621
ASV_887	0.039068	0.05827317	0.02080823	0.03812144
ASV_778	0.04	0.03096044	0.04170220	0.04733706
ASV_497	0.031669	0.007483233	0.003117131	0.084407502
ASV_5744	0.042661	0.03849335	0.06068206	0.02880648
ASV_792	0.036231	0.01548789	0.05216288	0.04104319
ASV_478	0.038735	0.02620812	0.04250713	0.04748826
ASV_860	0.033258	0.009467678	0.028472506	0.061834813
ASV_3037	0.038414	0.03658389	0.04613307	0.03252613
ASV_320	0.03959	0.02473759	0.05579350	0.03823791
ASV_470	0.050851	0.001462577	0.093444823	0.057646518
ASV_1208	0.042431	0.031896733	0.093239744	0.002157568
ASV_942	0.04165	0.05113771	0.06064255	0.01316907
ASV_522	0.043436	0.03418817	0.04297564	0.05314381
ASV_510	0.039874	0.03811322	0.04955197	0.03195591
ASV_904	0.037229	0.01516793	0.00000000	0.09651926
ASV_663	0.033332	0.04231165	0.03195640	0.02572700
ASV_1115	0.042473	0.04418342	0.04508468	0.03815202
ASV_537	0.034539	0.02143834	0.07039289	0.01178544
ASV_689	0.036381	0.005701938	0.103440326	0.000000000
ASV_495	0.04397	0.04323038	0.03735534	0.05132480
ASV_526	0.037991	0.03657636	0.03987795	0.03751870
ASV_391	0.039876	0.03391508	0.06093163	0.02478273
ASV_491	0.040198	0.03908044	0.04379439	0.03771869
ASV_1193	0.037958	0.002630772	0.045144589	0.066099226
ASV_579	0.039039	0.05790485	0.02062803	0.03858402
ASV_350	0.039535	0.04220198	0.03571283	0.04068912
ASV_370	0.04003	0.03499808	0.03425509	0.05083738
ASV_901	0.033882	0.06499613	0.03664873	0.00000000
ASV_534	0.042731	0.03412507	0.03532322	0.05874568
ASV_737	0.044605	0.004538717	0.127607940	0.001668459
ASV_7408	0.033588	0.05999996	0.02898409	0.01178058
ASV_236	0.03262	0.03978835	0.01750510	0.04056670
ASV_826	0.038955	0.03046983	0.04369689	0.04269801
ASV_1207	0.038668	0.04125245	0.03160654	0.04314351
ASV_258	0.035152	0.03940818	0.04716848	0.01887926
ASV_655	0.039345	0.02514846	0.07436953	0.01851594
ASV_296	0.037094	0.03379113	0.02479078	0.05269871
ASV_354	0.037003	0.04256510	0.04962660	0.01881738
ASV_815	0.034329	0.03516702	0.03774368	0.03007499
ASV_667	0.033864	0.01903779	0.04958960	0.03296519
ASV_518	0.03613	0.007913139	0.026897918	0.073577695
ASV_197	0.033877	0.02382644	0.02575935	0.05204435
ASV_1201	0.045127	0.04529048	0.04035249	0.04973847
ASV_668	0.035527	0.03212815	0.04626545	0.02818827
ASV_725	0.038798	0.01040465	0.04485626	0.06113211
ASV_774	0.040441	0.04445948	0.04324529	0.03361755
ASV_3977	0.032252	0.06092210	0.01191170	0.02392224
ASV_1020	0.029662	0.08898592	0.00000000	0.00000000
ASV_419	0.030005	0.0001231394	0.0008788026	0.0890132523
ASV_652	0.038493	0.06933686	0.01672563	0.02941642
ASV_3382	0.034639	0.03103091	0.01128120	0.06160546
ASV_1053	0.031354	0.000000000	0.000139237	0.093923649
ASV_288	0.035689	0.006161508	0.044727749	0.056177269
ASV_1118	0.029815	0.0472708	0.0234290	0.0187460
ASV_637	0.035918	0.05625972	0.02874769	0.02274755
ASV_812	0.025343	0.04586681	0.01971409	0.01044866
ASV_854	0.033878	0.008314432	0.012644062	0.080676148
ASV_951	0.047431	0.03087819	0.08768123	0.02373492
ASV_514	0.039383	0.04096414	0.02626662	0.05091872
ASV_684	0.036644	0.03296327	0.04295027	0.03401875
ASV_730	0.033699	0.04055742	0.03173190	0.02880635
ASV_642	0.035933	0.02687788	0.02817340	0.05274712
ASV_448	0.03518	0.084097379	0.019955692	0.001486902
ASV_322	0.036269	0.03147654	0.04455023	0.03278151
ASV_807	0.033137	0.0300778780	0.0008220616	0.0685115656
ASV_102	0.030761	0.009058497	0.051609702	0.031614269
ASV_400	0.025807	0.0000000	0.0000000	0.0774215
ASV_2603	0.032525	0.06621989	0.01465776	0.01669882
ASV_960	0.037615	0.04589324	0.03857681	0.02837409
ASV_829	0.036024	0.06132257	0.02573856	0.02101098
ASV_825	0.033677	0.03631034	0.04582761	0.01889363
ASV_752	0.031619	0.02943380	0.02834143	0.03708103
ASV_591	0.054166	0.0009098107	0.1599431890	0.0016448808
ASV_852	0.037242	0.01310580	0.08948380	0.00913786
ASV_893	0.030563	0.04566031	0.02681842	0.01920898
ASV_443	0.032214	0.03540650	0.03750038	0.02373416
ASV_569	0.029929	0.00000000	0.01033299	0.07945397
ASV_1024	0.032549	0.0939836105	0.0035434529	0.0001204448
ASV_435	0.036149	0.03546176	0.02617417	0.04681097
ASV_661	0.035512	0.04851416	0.02853373	0.02948752
ASV_638	0.032034	0.00000000	0.09610104	0.00000000
ASV_938	0.033514	0.001511219	0.068602976	0.030427437
ASV_659	0.029203	0.055114842	0.005857574	0.026635344
ASV_4644	0.03281	0.06235336	0.01683225	0.01924381
ASV_653	0.044263	0.002412324	0.021582137	0.108793781
ASV_945	0.03749	0.02466885	0.06025680	0.02754494
ASV_582	0.038371	0.04523635	0.03729835	0.03257702
ASV_468	0.039237	0.03110475	0.03412701	0.05247791
ASV_409	0.032301	0.04108878	0.04431618	0.01149899
ASV_384	0.035662	0.02084839	0.04568959	0.04044911
ASV_775	0.036956	0.03713804	0.04566986	0.02805875
ASV_711	0.036959	0.01319435	0.06461152	0.03307138
ASV_1690	0.031169	0.039735840	0.005644728	0.048127113
ASV_570	0.033196	0.02266535	0.02002378	0.05689824
ASV_489	0.036327	0.02625447	0.05301789	0.02970952
ASV_1123	0.03063	0.06012090	0.01253656	0.01923354
ASV_993	0.030149	0.0001231394	0.0003873447	0.0899374957
ASV_398	0.030041	0.04969916	0.02237882	0.01804362
ASV_392	0.038803	0.01598390	0.03665524	0.06376891
ASV_934	0.03812	0.02435167	0.04005982	0.04994984
ASV_405	0.031863	0.05799258	0.01952204	0.01807571
ASV_413	0.029416	0.03341669	0.03232897	0.02250299
ASV_764	0.030271	0.02977448	0.01071861	0.05031912
ASV_183	0.035468	0.02108602	0.04088922	0.04442823
ASV_994	0.03114	0.05468045	0.01398858	0.02475208
ASV_515	0.03553	0.04258671	0.03017173	0.03383169
ASV_657	0.024995	0.0000000000	0.0002199105	0.0747648273
ASV_745	0.033708	0.02403104	0.05866107	0.01843333
ASV_841	0.035358	0.02298182	0.06661389	0.01647762
ASV_906	0.029406	0.04176997	0.02427512	0.02217331
ASV_780	0.029496	0.04100271	0.01048688	0.03699880
ASV_120	0.030691	0.001070906	0.018324035	0.072677951
ASV_1089	0.026427	0.03436078	0.03246875	0.01245017
ASV_567	0.033508	0.02412446	0.02932209	0.04707801
ASV_628	0.031691	0.03594838	0.02048638	0.03863742
ASV_1143	0.028712	0.0823501415	0.0034320953	0.0003552168
ASV_629	0.031877	0.03412024	0.03649627	0.02501405
ASV_584	0.024866	0.04698886	0.00875044	0.01885993
ASV_851	0.034347	0.01775883	0.06301833	0.02226240
ASV_635	0.026925	0.0001946732	0.0010301890	0.0795505187
ASV_658	0.031589	0.03342130	0.02111577	0.04023030
ASV_761	0.02922	0.02483698	0.03172953	0.03109364
ASV_1247	0.032395	0.04137861	0.02121883	0.03458773
ASV_748	0.034412	0.02484574	0.02216038	0.05622841
ASV_773	0.030735	0.02040883	0.01023987	0.06155644
ASV_387	0.033285	0.03481835	0.03672619	0.02830990
ASV_1048	0.033376	0.02617667	0.03436739	0.03958257
ASV_1124	0.041337	0.02520368	0.06744903	0.03135694
ASV_1040	0.037276	0.01541180	0.03469843	0.06171693
ASV_726	0.031466	0.0004491031	0.0309388724	0.0630099840
ASV_596	0.027439	0.003150196	0.017193191	0.061972469
ASV_961	0.031697	0.02715042	0.01807229	0.04986880
ASV_896	0.027123	0.065503164	0.007562432	0.008303479
ASV_751	0.024506	0.0002124658	0.0000000000	0.0733061613
ASV_753	0.030816	0.02665825	0.04001318	0.02577568
ASV_1133	0.030268	0.073061663	0.015805207	0.001936408
ASV_822	0.034187	0.03664027	0.02030569	0.04561507
ASV_1038	0.030726	0.0896996745	0.0003873447	0.0020900166
ASV_498	0.029992	0.03306129	0.02892000	0.02799582
ASV_633	0.039948	0.02020090	0.06144416	0.03819750
ASV_845	0.033377	0.00000000	0.07411408	0.02601607
ASV_1032	0.026115	0.02222933	0.03378660	0.02232779
ASV_1899	0.032759	0.04299562	0.02271134	0.03256934
ASV_990	0.027959	0.05611652	0.01559475	0.01216566
ASV_1018	0.02479	0.02009378	0.04486835	0.00940702
ASV_970	0.027139	0.058511971	0.008192264	0.014713269
ASV_793	0.027973	0.053503948	0.024366633	0.006047368
ASV_597	0.029539	0.02523788	0.03759798	0.02577965
ASV_769	0.037937	0.005745298	0.096573002	0.011493174
ASV_747	0.03194	0.01918915	0.04726585	0.02936577
ASV_926	0.026338	0.0000000000	0.0785663044	0.0004491394
ASV_1103	0.030476	0.01817458	0.05001678	0.02323758
ASV_1997	0.026992	0.04189062	0.01574559	0.02334049
ASV_827	0.030869	0.04394541	0.02915214	0.01950975
ASV_1104	0.026991	0.00000000	0.01010301	0.07087117
ASV_944	0.031733	0.02979292	0.02523189	0.04017546
ASV_791	0.028678	0.02124288	0.03440163	0.03038841
ASV_882	0.027396	0.03564299	0.03509035	0.01145417
ASV_959	0.03237	0.03262122	0.04050303	0.02398708
ASV_430	0.026489	0.007124052	0.024123587	0.048218869
ASV_890	0.033339	0.03106681	0.03713453	0.03181642
ASV_451	0.031062	0.01509987	0.03066121	0.04742390
ASV_790	0.027948	0.03439516	0.01476887	0.03468141
ASV_640	0.030818	0.02394650	0.04072242	0.02778455
ASV_923	0.029598	0.033498357	0.047682932	0.007613594
ASV_465	0.033372	0.02175948	0.04700254	0.03135525
ASV_660	0.030969	0.02552000	0.03967536	0.02771039
ASV_1272	0.028206	0.007909199	0.070834854	0.005872746
ASV_1019	0.031449	0.01611518	0.01066443	0.06756688
ASV_675	0.028685	0.03991690	0.01783404	0.02830388
ASV_895	0.029515	0.04151917	0.01979860	0.02722698
ASV_754	0.029203	0.03259592	0.03299950	0.02201282
ASV_1060	0.024075	0.03206610	0.02021890	0.01994125
ASV_1134	0.02447	0.0004829802	0.0000000000	0.0729274037
ASV_1182	0.042673	0.009733237	0.115270721	0.003015682
ASV_940	0.036158	0.0004109352	0.0492929488	0.0587701518
ASV_1025	0.024755	0.00000000	0.00000000	0.07426386
ASV_696	0.028826	0.02738436	0.03968941	0.01940388
ASV_963	0.026089	0.00000000	0.00000000	0.07826608
ASV_654	0.02765	0.03857138	0.03121973	0.01315849
ASV_1039	0.028954	0.01436246	0.03370709	0.03879365
ASV_699	0.028699	0.01571576	0.04370298	0.02667740
ASV_6779	0.027093	0.04286091	0.01823614	0.02018343
ASV_1271	0.023054	0.0612519870	0.0002419527	0.0076694859
ASV_174	0.03609	0.002748059	0.009468733	0.096051939
ASV_823	0.03062	0.02633738	0.02334509	0.04217719
ASV_839	0.028229	0.03341268	0.03450475	0.01676899
ASV_861	0.032115	0.03279056	0.04812515	0.01543019
ASV_1120	0.031689	0.04463067	0.03037497	0.02006202
ASV_911	0.026605	0.01125209	0.03696240	0.03160126
ASV_436	0.030684	0.007521916	0.057422390	0.027108256
ASV_552	0.032442	0.02820748	0.03509098	0.03402724
ASV_1198	0.037039	0.0000000000	0.0003767711	0.1107408912
ASV_1209	0.026682	0.02200108	0.02802241	0.03002169
ASV_1157	0.037217	0.0001230485	0.0018770998	0.1096494139
ASV_455	0.031286	0.03041864	0.01577207	0.04766724
ASV_644	0.028716	0.01818978	0.03080579	0.03715161
ASV_723	0.028525	0.03563699	0.01870806	0.03122859
ASV_1015	0.020479	0.04783365	0.01360474	0.00000000
ASV_1179	0.021423	0.0002462787	0.0551942032	0.0088289739
ASV_1191	0.030706	0.03450198	0.03126447	0.02635068
ASV_532	0.029107	0.049824098	0.035702745	0.001792816
ASV_914	0.027663	0.02340269	0.03513413	0.02445284
ASV_672	0.028531	0.02967039	0.03579728	0.02012639
ASV_1071	0.030002	0.001541564	0.074015017	0.014448096
ASV_707	0.028115	0.033858518	0.049933270	0.000554502
ASV_897	0.031952	0.01109178	0.08476547	0.00000000
ASV_813	0.025137	0.02306317	0.02141154	0.03093763
ASV_1479	0.027374	0.02657996	0.03854726	0.01699582
ASV_1283	0.029017	0.027352170	0.057245288	0.002454967
ASV_932	0.02767	0.03480803	0.02536499	0.02283673
ASV_700	0.030539	0.03791996	0.03351184	0.02018375
ASV_574	0.034737	0.02336296	0.05711960	0.02372795
ASV_1081	0.027126	0.04501388	0.01731111	0.01905332
ASV_1062	0.02656	0.059903965	0.013297505	0.006479282
ASV_1192	0.017013	0.049646024	0.001393977	0.000000000
ASV_602	0.02874	0.0000000000	0.0007125552	0.0855060618
ASV_980	0.027619	0.001753091	0.069846148	0.011257236
ASV_810	0.024276	0.023331391	0.007334585	0.042163067
ASV_868	0.024094	0.046092168	0.008588385	0.017602002
ASV_789	0.026703	0.02815270	0.02872289	0.02323409
ASV_1233	0.025986	0.04208648	0.01825617	0.01761486
ASV_615	0.030166	0.02709472	0.02898365	0.03441904
ASV_1140	0.016434	0.037906199	0.010084943	0.001309948
ASV_553	0.028	0.01552133	0.02494755	0.04353189
ASV_889	0.030822	0.033441833	0.004698596	0.054324434
ASV_1322	0.022719	0.02906183	0.03909658	0.00000000
ASV_375	0.027058	0.009210627	0.014033752	0.057930820
ASV_921	0.021724	0.04112057	0.01266769	0.01138329
ASV_1689	0.031372	0.081740098	0.008813153	0.003561967
ASV_888	0.029698	0.02157171	0.04191607	0.02560564
ASV_744	0.019944	0.000000000	0.001102652	0.058728990
ASV_1203	0.042996	0.005894206	0.000000000	0.123093977
ASV_1339	0.026702	0.01827954	0.03356161	0.02826436
ASV_2793	0.028652	0.03448886	0.02052340	0.03094367
ASV_548	0.027534	0.02545127	0.02633572	0.03081405
ASV_1178	0.027131	0.02466796	0.03121889	0.02550732
ASV_1023	0.031346	0.02874751	0.01849960	0.04679175
ASV_848	0.025061	0.018394193	0.007115429	0.049672232
ASV_665	0.025672	0.03011286	0.02305328	0.02384866
ASV_4601	0.029929	0.02749410	0.04024750	0.02204595
ASV_2180	0.026892	0.02776721	0.02565540	0.02725385
ASV_3112	0.026548	0.03410971	0.02393932	0.02159370
ASV_550	0.02311	0.000000000	0.008344521	0.060986001
ASV_610	0.026481	0.02488771	0.03076175	0.02379428
ASV_978	0.028378	0.064320871	0.012817914	0.007995753
ASV_281	0.030099	0.02603248	0.02667056	0.03759545
ASV_617	0.02729	0.02109895	0.03426917	0.02650253
ASV_843	0.024417	0.02140898	0.01730363	0.03453823
ASV_1654	0.029387	0.04002473	0.02443264	0.02370349
ASV_625	0.025309	0.03868050	0.02828209	0.00896534
ASV_820	0.026994	0.01449691	0.04529869	0.02118780
ASV_1527	0.025154	0.07546149	0.00000000	0.00000000
ASV_1411	0.019228	0.0002419843	0.0565297452	0.0009111801
ASV_472	0.027378	0.02521281	0.02236928	0.03455088
ASV_4109	0.027478	0.002044893	0.058125418	0.022263756
ASV_442	0.026145	0.04098129	0.01943739	0.01801536
ASV_503	0.024044	0.04852906	0.01258192	0.01102103
ASV_1043	0.023394	0.01394786	0.03333363	0.02289971
ASV_1447	0.020318	0.00000000	0.00000000	0.06095319
ASV_719	0.024109	0.03416378	0.01986036	0.01830177
ASV_1366	0.022696	0.048403966	0.011676686	0.008008343
ASV_1402	0.026571	0.02000518	0.04313001	0.01657864
ASV_1148	0.020783	0.0318828279	0.0001161019	0.0303508497
ASV_605	0.029098	0.03392198	0.03456937	0.01880273
ASV_716	0.024634	0.02338247	0.01601313	0.03450599
ASV_984	0.027843	0.00000000	0.04251091	0.04101701
ASV_502	0.040172	0.0074062728	0.0007356505	0.1123753901
ASV_306	0.029356	0.01118216	0.02226164	0.05462467
ASV_1156	0.029139	0.02608044	0.03721030	0.02412664
ASV_1566	0.032323	0.027296007	0.068232044	0.001441404
ASV_867	0.027533	0.0003913974	0.0084373781	0.0737698633
ASV_981	0.02326	0.01625514	0.02422953	0.02929559
ASV_929	0.025134	0.04741583	0.01151370	0.01647177
ASV_556	0.023289	0.01729302	0.01165450	0.04091877
ASV_433	0.02456	0.011925178	0.052627442	0.009127398
ASV_488	0.02375	0.03478630	0.01444445	0.02201944
ASV_1783	0.023712	0.002065084	0.049000428	0.020069610
ASV_1373	0.02678	0.001636631	0.030933929	0.047769716
ASV_1099	0.030867	0.023176493	0.066387833	0.003037195
ASV_1929	0.02785	0.02214794	0.02119262	0.04020905
ASV_248	0.025009	0.03166013	0.01250086	0.03086747
ASV_1011	0.026031	0.006454712	0.039718352	0.031918647
ASV_1279	0.025766	0.05441853	0.02288001	0.00000000
ASV_1361	0.029315	0.02539001	0.02700355	0.03555114
ASV_849	0.025087	0.002084689	0.033496425	0.039680824
ASV_902	0.02279	0.02047221	0.00827817	0.03961854
ASV_1400	0.021408	0.003284368	0.057034757	0.003904718
ASV_613	0.026652	0.041727211	0.031847110	0.006381599
ASV_1683	0.021336	0.059026875	0.004981408	0.000000000
ASV_3867	0.022861	0.004136827	0.005390008	0.059056687
ASV_1330	0.024801	0.01115265	0.06325127	0.00000000
ASV_1240	0.031565	0.0009827859	0.0629702353	0.0307432897
ASV_967	0.025672	0.03115710	0.01547461	0.03038288
ASV_1525	0.026103	0.001023783	0.056137498	0.021148066
ASV_833	0.023011	0.01953433	0.02528454	0.02421378
ASV_937	0.026863	0.019519270	0.008948966	0.052121185
ASV_1012	0.023216	0.031032403	0.005550966	0.033065372
ASV_910	0.026997	0.03603850	0.01820604	0.02674531
ASV_1462	0.024343	0.03595118	0.01562489	0.02145227
ASV_1033	0.027123	0.00000000	0.01354381	0.06782518
ASV_1489	0.027409	0.01953198	0.01465131	0.04804467
ASV_917	0.0266	0.007069958	0.024593766	0.048135535
ASV_1869	0.022225	0.045421377	0.014580612	0.006674307
ASV_1158	0.021795	0.031117542	0.029372642	0.004894256
ASV_1101	0.026726	0.02678907	0.04037720	0.01301245
ASV_308	0.023871	0.02056115	0.02201515	0.02903559
ASV_816	0.023548	0.036811866	0.027362628	0.006468358
ASV_987	0.023051	0.02670608	0.02247055	0.01997765
ASV_1078	0.028599	0.026019879	0.049858506	0.009919956
ASV_420	0.019558	0.023538475	0.003785615	0.031349987
ASV_763	0.025918	0.003978433	0.026299894	0.047475075
ASV_600	0.023784	0.01749733	0.01821943	0.03563377
ASV_1172	0.020652	0.01325560	0.02759501	0.02110565
ASV_9517	0.020911	0.02690040	0.02022614	0.01560558
ASV_1512	0.022438	0.003349058	0.060716835	0.003248092
ASV_507	0.023903	0.02039729	0.02463003	0.02668271
ASV_1235	0.029289	0.02439727	0.03108910	0.03238066
ASV_728	0.025868	0.01562310	0.02563056	0.03635161
ASV_954	0.023751	0.04254929	0.01593764	0.01276549
ASV_1307	0.02736	0.04366820	0.02301551	0.01539529
ASV_1127	0.022324	0.02353381	0.03014865	0.01328815
ASV_2121	0.035256	0.00367594	0.00000000	0.10209098
ASV_1277	0.019997	0.045100574	0.008878365	0.006013337
ASV_1382	0.021964	0.02668281	0.01082326	0.02838462
ASV_1503	0.023903	0.02862176	0.02315467	0.01993394
ASV_1145	0.023912	0.03486468	0.02162071	0.01525116
ASV_962	0.02328	0.00000000	0.00000000	0.06984085
ASV_1332	0.021979	0.000000000	0.056800282	0.009136928
ASV_903	0.023367	0.02547470	0.02251118	0.02211536
ASV_1342	0.020974	0.04155614	0.02136707	0.00000000
ASV_546	0.027139	0.02374258	0.04709364	0.01057947
ASV_1619	0.025858	0.03664802	0.02755350	0.01337374
ASV_1488	0.028432	0.002433293	0.035528631	0.047334776
ASV_876	0.028452	0.03408696	0.01542679	0.03584104
ASV_859	0.019418	0.000000000	0.005360294	0.052893391
ASV_1181	0.021741	0.052086858	0.003000812	0.010134180
ASV_1306	0.022851	0.03348279	0.01831148	0.01675748
ASV_626	0.020507	0.0031412182	0.0004968908	0.0578818735
ASV_1616	0.02327	0.040842630	0.028690915	0.000277251
ASV_2910	0.021615	0.028694526	0.031182499	0.004968914
ASV_1264	0.023878	0.005156848	0.054128791	0.012348393
ASV_474	0.025168	0.02079827	0.03599196	0.01871287
ASV_1098	0.024736	0.03112469	0.02413378	0.01894985
ASV_589	0.023713	0.04430308	0.01425534	0.01257951
ASV_1357	0.023928	0.01606599	0.05571679	0.00000000
ASV_1031	0.021866	0.02905371	0.02296675	0.01357853
ASV_1110	0.02063	0.03933806	0.01047025	0.01208052
ASV_918	0.023341	0.01049826	0.02765514	0.03186946
ASV_1132	0.023253	0.04597927	0.00000000	0.02378106
ASV_1222	0.027763	0.013829606	0.065832998	0.003625495
ASV_710	0.024116	0.02867351	0.01711874	0.02655484
ASV_832	0.026832	0.00772739	0.03579932	0.03696792
ASV_795	0.021718	0.03214984	0.01065452	0.02235024
ASV_601	0.02501	0.03391640	0.02142369	0.01969011
ASV_506	0.023721	0.001019549	0.018206650	0.051936823
ASV_1097	0.024304	0.004570234	0.068340476	0.000000000
ASV_1448	0.017445	0.00000000	0.00000000	0.05233372
ASV_1352	0.019092	0.007739552	0.042181859	0.007354607
ASV_736	0.02216	0.01697890	0.02481249	0.02469010
ASV_1257	0.019127	0.040624281	0.005129444	0.011625790
ASV_1252	0.029959	0.0002124658	0.0884185193	0.0012457023
ASV_1403	0.019344	0.026736369	0.002181573	0.029113382
ASV_1249	0.020568	0.051573529	0.004851276	0.005280257
ASV_858	0.022699	0.03212766	0.01786157	0.01810894
ASV_796	0.022684	0.032028852	0.033600181	0.002422933
ASV_1391	0.024436	0.009459368	0.009401993	0.054447144
ASV_1267	0.021167	0.02454232	0.01875411	0.02020507
ASV_968	0.026651	0.01278477	0.04203280	0.02513484
