OTUID	All	CW	OW	PW
ASV_4211	0.004658	0.005866424	0.007019621	0.001088111
ASV_3108	0.004209	0.003961076	0.004041443	0.004624791
ASV_3560	0.006001	0.006941181	0.008076861	0.002985029
ASV_3597	0.004861	0.007890744	0.004873598	0.001818470
ASV_5003	0.005437	0.010275950	0.002764771	0.003269186
ASV_4079	0.004747	0.001330035	0.000000000	0.012912453
ASV_8248	0.003805	0.00000000	0.01141648	0.00000000
ASV_641	0.004522	0.004601383	0.006782985	0.002180596
ASV_2220	0.00549	0.007934354	0.003286386	0.005249866
ASV_1719	0.005006	0.006173147	0.005404949	0.003438780
ASV_2590	0.003892	0.0004414521	0.0110962058	0.0001397976
ASV_2531	0.004541	0.009314666	0.002567001	0.001740627
ASV_2178	0.004433	0.001169363	0.005700541	0.006429595
ASV_3031	0.00724	0.0216012462	0.0001190272	0.0000000000
ASV_3636	0.004732	0.008653117	0.004404951	0.001138327
ASV_3733	0.005734	0.007120583	0.008732128	0.001349048
ASV_3718	0.005497	0.002021277	0.009086672	0.005382460
ASV_3990	0.004965	0.011364874	0.001315535	0.002215901
ASV_3787	0.00467	0.003158906	0.000312502	0.010538323
ASV_4498	0.005546	0.007759387	0.000000000	0.008877686
ASV_4864	0.007584	0.0227528	0.0000000	0.0000000
ASV_239	0.009729	0.0272657144	0.0016752246	0.0002475113
ASV_2304	0.00449	0.0079639620	0.0001202918	0.0053844544
ASV_2399	0.005069	0.006140416	0.005864440	0.003203597
ASV_5154	0.005095	0.002741031	0.001591314	0.010952211
ASV_7831	0.00681	0.008325787	0.010794816	0.001308126
ASV_3303	0.005223	0.001423435	0.008692142	0.005554838
ASV_4816	0.006268	0.0144301911	0.0006986664	0.0036741451
ASV_3116	0.004158	0.003054314	0.009419624	0.000000000
ASV_4603	0.004133	0.0069736675	0.0005210776	0.0049028509
ASV_4525	0.005357	0.002903638	0.002558264	0.010610543
ASV_3807	0.004449	0.001223301	0.000000000	0.012123449
ASV_4616	0.004507	0.006307001	0.003374587	0.003838443
ASV_880	0.005086	0.0047031903	0.0001202918	0.0104338918
ASV_1570	0.00502	0.003271522	0.000000000	0.011788607
ASV_2007	0.004674	0.001822056	0.008651179	0.003548153
ASV_2080	0.004383	0.008229929	0.001970346	0.002949802
ASV_3283	0.005702	0.002953041	0.010742252	0.003412109
ASV_2582	0.004989	0.006357203	0.003005208	0.005603332
ASV_3939	0.00573	0.003873696	0.007172499	0.006144044
ASV_3004	0.004508	0.00000000	0.00168899	0.01183600
ASV_3717	0.004287	0.01052159	0.00000000	0.00234033
ASV_3567	0.004118	0.00000000	0.00000000	0.01235365
ASV_5016	0.00465	0.005912965	0.003670710	0.004366044
ASV_3226	0.003542	0.001011144	0.001059773	0.008554544
ASV_4159	0.003768	0.0086584333	0.0023982482	0.0002475113
ASV_9053	0.004205	0.004931628	0.003837510	0.003846144
ASV_4296	0.005091	0.006865698	0.005255341	0.003153327
ASV_4737	0.00422	0.0003325087	0.0001562510	0.0121708957
ASV_4208	0.004865	0.0000000000	0.0143041713	0.0002910598
ASV_4587	0.003764	0.00000000	0.01129088	0.00000000
ASV_1551	0.004015	0.003616496	0.006692136	0.001736486
ASV_1526	0.005698	0.0154367486	0.0012341142	0.0004238869
ASV_2301	0.006585	0.008501866	0.007648862	0.003603455
ASV_1924	0.003586	0.0085067704	0.0001100371	0.0021400416
ASV_2114	0.006529	0.015393765	0.002414041	0.001779592
ASV_2206	0.005294	0.0059869598	0.0089439145	0.0009501911
ASV_3119	0.005352	0.0008612706	0.0110646896	0.0041289993
ASV_3376	0.003804	0.0005787566	0.0073890536	0.0034427381
ASV_4700	0.004118	0.006049380	0.003736600	0.002568459
ASV_3215	0.005076	0.00000000	0.00000000	0.01522655
ASV_3902	0.004737	0.006366006	0.004884380	0.002960486
ASV_4091	0.005268	0.009550460	0.006252527	0.000000000
ASV_5442	0.004918	0.0138608489	0.0008933847	0.0000000000
ASV_5021	0.003599	0.005615923	0.001580616	0.003601605
ASV_4094	0.004469	0.002074988	0.005454892	0.005877369
ASV_5411	0.003648	0.00000000	0.01094405	0.00000000
ASV_801	0.004135	0.0083509451	0.0001100371	0.0039427538
ASV_1212	0.00441	0.001275163	0.002983985	0.008971116
ASV_1695	0.004248	0.003864533	0.001619574	0.007260446
ASV_3436	0.004508	0.004629252	0.007494262	0.001400642
ASV_2742	0.006766	0.017042946	0.001763340	0.001490947
ASV_2820	0.004183	0.008530556	0.001684431	0.002334484
ASV_3149	0.004419	0.0095979467	0.0001190272	0.0035415019
ASV_3147	0.005113	0.003409771	0.003619719	0.008309846
ASV_5428	0.005016	0.003804972	0.004937044	0.006304585
ASV_3621	0.003849	0.0008393204	0.0100370579	0.0006715294
ASV_3059	0.00479	0.003985480	0.003364809	0.007020823
ASV_3815	0.005299	0.014798439	0.000000000	0.001097996
ASV_3570	0.004458	0.005704423	0.000309426	0.007361375
ASV_4367	0.00525	0.007519111	0.002469968	0.005761093
ASV_4483	0.004357	0.0041797465	0.0007366477	0.0081555001
ASV_4634	0.004561	0.0002545073	0.0131481395	0.0002795951
ASV_4284	0.005644	0.000138637	0.016792788	0.000000000
ASV_4085	0.006246	0.005345697	0.013391451	0.000000000
ASV_6588	0.004099	0.004681677	0.003038826	0.004577406
ASV_4270	0.004592	0.000510840	0.001694186	0.011571335
ASV_4687	0.004179	0.0004658828	0.0119322064	0.0001397976
ASV_1707	0.004516	0.004397899	0.007263096	0.001886530
ASV_1802	0.004916	0.002250472	0.000000000	0.012498122
ASV_2115	0.003886	0.006208166	0.003345909	0.002103384
ASV_2195	0.004297	0.007851779	0.002355711	0.002682510
ASV_2615	0.005668	0.013250267	0.001781789	0.001971070
ASV_2128	0.00394	0.000000000	0.002333069	0.009487683
ASV_3972	0.003839	0.001509287	0.002215390	0.007793816
ASV_2035	0.004592	0.006385353	0.002005340	0.005385934
ASV_2872	0.004949	0.000000000	0.002865927	0.011981769
ASV_2462	0.005326	0.006242047	0.005742996	0.003994296
ASV_2609	0.004569	0.004553293	0.007225943	0.001926932
ASV_2535	0.003995	0.002090568	0.008382334	0.001512634
ASV_2607	0.004594	0.005477774	0.001960142	0.006343431
ASV_2529	0.004878	0.002651706	0.005099447	0.006882722
ASV_3135	0.004778	0.002093853	0.000000000	0.012240649
ASV_2875	0.004478	0.008133824	0.004009162	0.001290104
ASV_2611	0.004754	0.002275995	0.009568472	0.002416300
ASV_3024	0.004352	0.002173867	0.002482523	0.008400770
ASV_4235	0.005123	0.004004498	0.002024585	0.009338510
ASV_4141	0.004587	0.0094303699	0.0004354551	0.0038941938
ASV_3558	0.005258	0.009773713	0.001638275	0.004362010
ASV_4339	0.004129	0.002917423	0.002429074	0.007039572
ASV_3913	0.004163	0.001630379	0.000000000	0.010858518
ASV_8144	0.004342	0.006031528	0.004409682	0.002585970
ASV_3745	0.004468	0.003414033	0.005986375	0.004003345
ASV_5121	0.00362	0.0107418506	0.0001190272	0.0000000000
ASV_4968	0.003707	0.0077655109	0.0008651916	0.0024899729
ASV_5306	0.003712	0.011001771	0.000000000	0.000134283
ASV_3924	0.003866	0.0006120086	0.0006127000	0.0103729708
ASV_4443	0.004569	0.00000000	0.01370783	0.00000000
ASV_4416	0.00435	0.001580714	0.000322342	0.011148157
ASV_4479	0.003335	0.00000000	0.00000000	0.01000537
ASV_262	0.004481	0.002421898	0.001350563	0.009671611
ASV_1232	0.004115	0.0023678419	0.0097344292	0.0002416568
ASV_2469	0.004296	0.001682376	0.004517323	0.006686987
ASV_1944	0.004162	0.0000000000	0.0001190272	0.0123680969
ASV_2348	0.004562	0.003838792	0.008406525	0.001440157
ASV_2497	0.004247	0.008390944	0.001704945	0.002645777
ASV_2311	0.005297	0.009126429	0.002408092	0.004356475
ASV_2914	0.00362	0.0004658226	0.0026464192	0.0077489921
ASV_2767	0.003896	0.002897686	0.006842456	0.001947836
ASV_3534	0.003605	0.0081466101	0.0005210776	0.0021459420
ASV_5732	0.004324	0.006104068	0.005125401	0.001741870
ASV_5174	0.004264	0.000000000	0.008727657	0.004063183
ASV_5126	0.004415	0.0073585445	0.0002320601	0.0056530063
ASV_4659	0.004373	0.002727503	0.000796896	0.009593735
ASV_6118	0.003858	0.009811818	0.001388931	0.000373235
ASV_9347	0.003564	0.0071860307	0.0028204799	0.0006854944
ASV_4651	0.003852	0.007985987	0.003570684	0.000000000
ASV_4646	0.004405	0.0040347083	0.0001538083	0.0090250603
ASV_4328	0.004941	0.0000000000	0.0007217507	0.0140999382
ASV_6968	0.003461	0.006058827	0.004323737	0.000000000
ASV_1994	0.004676	0.004886482	0.004785549	0.004356587
ASV_2016	0.004316	0.001355127	0.001118849	0.010473815
ASV_2784	0.004578	0.001781679	0.006185634	0.005767044
ASV_4491	0.003934	0.006635338	0.002355352	0.002810335
ASV_8798	0.006668	0.003699042	0.006221517	0.010083942
ASV_3157	0.00463	0.006426929	0.004332923	0.003131012
ASV_3038	0.004222	0.004306513	0.000000000	0.008359807
ASV_5142	0.004121	0.0065710833	0.0056746199	0.0001163565
ASV_3865	0.004332	0.0002200598	0.0047055044	0.0080697877
ASV_4298	0.004809	0.0062620359	0.0080237153	0.0001397976
ASV_3598	0.005943	0.014207212	0.000156251	0.003466248
ASV_3850	0.004443	0.0036551226	0.0009381958	0.0087347057
ASV_7717	0.00348	0.0047509014	0.0049343440	0.0007538064
ASV_5298	0.00352	0.007649706	0.001691645	0.001219726
ASV_807	0.004216	0.0051805579	0.0003888448	0.0070788982
ASV_1218	0.003686	0.001810437	0.003349201	0.005897062
ASV_2143	0.005929	0.0096226358	0.0005325763	0.0076319944
ASV_1552	0.00425	0.003464492	0.002010817	0.007275252
ASV_1620	0.004401	0.0031547849	0.0006665076	0.0093813889
ASV_1870	0.004086	0.000000000	0.005529353	0.006728351
ASV_1794	0.004787	0.003637735	0.005056272	0.005666917
ASV_2646	0.004848	0.001952413	0.012590707	0.000000000
ASV_7709	0.004499	0.003330810	0.004416752	0.005749912
ASV_4193	0.005385	0.0110904135	0.0044904778	0.0005751438
ASV_4613	0.004758	0.004488028	0.003605272	0.006181917
ASV_3959	0.004693	0.0006047006	0.0118088160	0.0016647658
ASV_4063	0.004404	0.0051148712	0.0078189657	0.0002771081
ASV_7606	0.004366	0.002001879	0.001764893	0.009330562
ASV_8349	0.004268	0.005012964	0.004180744	0.003609610
ASV_5715	0.004384	0.001786186	0.011097751	0.000268566
ASV_4345	0.004495	0.003780646	0.001889452	0.007814210
ASV_4970	0.00502	0.002451632	0.000000000	0.012609836
ASV_4544	0.004578	0.001440812	0.000000000	0.012292929
ASV_3995	0.004504	0.001327385	0.000000000	0.012184254
ASV_1984	0.004352	0.0070733028	0.0002605388	0.0057229937
ASV_1742	0.004102	0.005792680	0.006142489	0.000371507
ASV_3577	0.006097	0.008510921	0.005692154	0.004088130
ASV_9293	0.006641	0.008078405	0.004841055	0.007004459
ASV_3160	0.004117	0.005311378	0.001790886	0.005248048
ASV_3901	0.004425	0.003927031	0.006634341	0.002713046
ASV_3081	0.004324	0.0037600762	0.0088218014	0.0003909415
ASV_3514	0.003977	0.001071541	0.004744799	0.006115181
ASV_3882	0.004756	0.0023131090	0.0113722311	0.0005832167
ASV_3969	0.003937	0.002047272	0.009764589	0.000000000
ASV_7253	0.003846	0.004705834	0.005254039	0.001578584
ASV_3765	0.004033	0.0000000000	0.0004470732	0.0116509754
ASV_4549	0.005775	0.003786586	0.006972995	0.006564243
ASV_8780	0.003893	0.004329284	0.005819943	0.001530770
ASV_4723	0.003381	0.005831584	0.004309993	0.000000000
ASV_4133	0.004013	0.000510840	0.001167724	0.010360176
ASV_4409	0.004521	0.0000000000	0.0001100371	0.0134540414
ASV_4600	0.004485	0.008390880	0.000000000	0.005064632
ASV_4480	0.004369	0.0000000	0.0000000	0.0131058
ASV_4179	0.004161	0.003621991	0.000000000	0.008861702
ASV_4257	0.003816	0.0065017414	0.0009822895	0.0039644639
ASV_5138	0.004424	0.01327292	0.00000000	0.00000000
ASV_1068	0.00423	0.001896297	0.002528025	0.008265556
ASV_2603	0.004762	0.004008861	0.002291154	0.007986118
ASV_1038	0.004246	0.01273853	0.00000000	0.00000000
ASV_1110	0.004578	0.003921274	0.000379566	0.009434312
ASV_2137	0.005176	0.001140147	0.000000000	0.014389347
ASV_5058	0.004537	0.008836380	0.001149485	0.003625865
ASV_2698	0.005232	0.0112360383	0.0043144771	0.0001455299
ASV_6924	0.006415	0.007154025	0.004368608	0.007723367
ASV_4417	0.003886	0.009816588	0.001504760	0.000336425
ASV_3732	0.004423	0.000817758	0.009965145	0.002487242
ASV_3900	0.004246	0.004496819	0.001935011	0.006304687
ASV_3869	0.003644	0.002973558	0.005759391	0.002200182
ASV_3955	0.004672	0.007248126	0.005536420	0.001230821
ASV_3506	0.004003	0.0005103059	0.0078878489	0.0036116863
ASV_4326	0.004169	0.0004401195	0.0120673228	0.0000000000
ASV_4706	0.004512	0.004822151	0.003800997	0.004912207
ASV_4236	0.004428	0.001969223	0.000000000	0.011314032
ASV_3970	0.006867	0.02059957	0.00000000	0.00000000
ASV_9541	0.004051	0.0006309065	0.0000000000	0.0115210394
ASV_4486	0.004623	0.006094712	0.002935348	0.004837508
ASV_5456	0.00575	0.006493545	0.008592651	0.002164660
ASV_5653	0.003388	0.00000000	0.01016517	0.00000000
ASV_4249	0.004531	0.00000000	0.01359383	0.00000000
ASV_1662	0.004344	0.000255420	0.000116841	0.012659861
ASV_2574	0.00421	0.005109610	0.002076256	0.005445230
ASV_5550	0.005104	0.006594881	0.003520599	0.005196842
ASV_2591	0.004262	0.000000000	0.007710002	0.005076927
ASV_2357	0.003745	0.0009605318	0.0050092289	0.0052646696
ASV_2840	0.003684	0.0018195075	0.0089859966	0.0002475113
ASV_2972	0.003595	0.0008432719	0.0035431753	0.0063983839
ASV_3207	0.003654	0.00000000	0.01096239	0.00000000
ASV_3431	0.003959	0.0005760935	0.0085054558	0.0027953276
ASV_3277	0.003665	0.000000000	0.004560744	0.006433972
ASV_5198	0.003661	0.003022298	0.003260173	0.004701027
ASV_3446	0.004527	0.0132211667	0.0003608753	0.0000000000
ASV_3216	0.002838	0.000000000	0.000000000	0.008513925
ASV_3968	0.003778	0.0001204674	0.0081571817	0.0030551002
ASV_4135	0.003412	0.00000000	0.01023634	0.00000000
ASV_3960	0.00375	0.002935823	0.004422396	0.003892740
ASV_5352	0.003842	0.009386573	0.001871106	0.000268566
ASV_5022	0.003484	0.0098255810	0.0000000000	0.0006261642
ASV_3994	0.00553	0.010570646	0.001580436	0.004439566
ASV_4758	0.004161	0.004207358	0.006248467	0.002025739
ASV_4900	0.003936	0.0008314173	0.0015824817	0.0093931200
ASV_4904	0.00474	0.005974034	0.001067640	0.007178312
ASV_4305	0.00393	0.001272954	0.000000000	0.010515641
ASV_5571	0.00345	0.004157292	0.005118839	0.001073780
ASV_6769	0.003154	0.00946257	0.00000000	0.00000000
ASV_1233	0.003459	0.0057386075	0.0006250039	0.0040131832
ASV_2320	0.004067	0.0009140862	0.0015344896	0.0097515686
ASV_2433	0.004133	0.003006997	0.003173298	0.006218469
ASV_4731	0.00499	0.002315268	0.010582977	0.002070730
ASV_2674	0.004231	0.002137673	0.007124270	0.003432273
ASV_3449	0.004375	0.002214665	0.004159873	0.006749328
ASV_3343	0.003895	0.004643923	0.001633758	0.005406741
ASV_8749	0.00621	0.009044791	0.004075807	0.005510038
ASV_3878	0.004496	0.006247299	0.005868980	0.001372127
ASV_3992	0.0045	0.006417480	0.001181112	0.005901723
ASV_9598	0.004056	0.002175261	0.005388032	0.004604594
ASV_3017	0.003458	0.005216438	0.002771786	0.002385723
ASV_9287	0.003569	0.002459877	0.005391952	0.002856280
ASV_6835	0.00447	0.0048486309	0.0076177417	0.0009442257
ASV_4841	0.004196	0.00000000	0.01258863	0.00000000
ASV_1660	0.004335	0.0009588507	0.0087995921	0.0032458534
ASV_1953	0.005602	0.0097318536	0.0066118794	0.0004625961
ASV_2196	0.004419	0.005455807	0.003607225	0.004192879
ASV_6063	0.006129	0.007928958	0.002428394	0.008030833
ASV_2513	0.003837	0.0002554200	0.0003301114	0.0109243771
ASV_2809	0.0038	0.002262977	0.003470698	0.005665602
ASV_7720	0.004098	0.004000285	0.002460050	0.005833233
ASV_3099	0.006504	0.015024484	0.003997969	0.000490365
ASV_4959	0.005746	0.0135291806	0.0009720348	0.0027369419
ASV_5240	0.004984	0.003744265	0.004168621	0.007038907
ASV_3612	0.004055	0.005881763	0.001360045	0.004923222
ASV_3427	0.00397	0.003030218	0.001267544	0.007613698
ASV_3397	0.003939	0.0008967617	0.0049326721	0.0059869633
ASV_8379	0.005259	0.010556781	0.004216954	0.001002226
ASV_9664	0.003825	0.007892539	0.002352135	0.001230133
ASV_5137	0.003925	0.002182785	0.001170461	0.008422637
ASV_5074	0.00616	0.0179761254	0.0005031644	0.0000000000
ASV_5950	0.004002	0.003842127	0.001148392	0.007014925
ASV_6092	0.004149	0.002736186	0.001123239	0.008588291
ASV_4590	0.004309	0.00000000	0.01292557	0.00000000
ASV_4812	0.004295	0.0001200665	0.0127660883	0.0000000000
ASV_994	0.004289	0.002831389	0.002338085	0.007697656
ASV_7906	0.003231	0.00969294	0.00000000	0.00000000
ASV_2185	0.004323	0.00000000	0.01296883	0.00000000
ASV_3841	0.005244	0.006522105	0.002029258	0.007180819
ASV_3169	0.003361	0.0003800490	0.0095114126	0.0001908951
ASV_4218	0.004324	0.004447000	0.007004143	0.001522303
ASV_2495	0.004229	0.001235578	0.002481987	0.008968370
ASV_2758	0.004088	0.0009861337	0.0092056820	0.0020712346
ASV_3304	0.00373	0.0010216801	0.0099760514	0.0001908951
ASV_2963	0.004084	0.004036889	0.002239457	0.005975966
ASV_2463	0.003792	0.001942490	0.001924477	0.007508139
ASV_2915	0.005222	0.003492551	0.012174209	0.000000000
ASV_3015	0.003903	0.01170855	0.00000000	0.00000000
ASV_3395	0.004204	0.003625152	0.003897772	0.005089132
ASV_4154	0.004191	0.007248195	0.003474097	0.001850326
ASV_3782	0.003412	0.007444121	0.001231552	0.001559516
ASV_6880	0.004336	0.008653324	0.004355889	0.000000000
ASV_5723	0.003321	0.001824379	0.004126085	0.004011673
ASV_4705	0.004254	0.005757868	0.002569819	0.004433015
ASV_5010	0.004455	0.005870595	0.005241591	0.002251951
ASV_5786	0.003637	0.001416792	0.007668865	0.001824221
ASV_5447	0.003289	0.0008373157	0.0090290180	0.0000000000
ASV_4055	0.004146	0.003869463	0.002120071	0.006447873
ASV_4548	0.003536	0.003924145	0.001547354	0.005137653
ASV_6402	0.003822	0.003064504	0.001040009	0.007360675
ASV_6191	0.00327	0.0084840969	0.0007823782	0.0005431760
ASV_4268	0.003974	0.00025542	0.00077026	0.01089710
ASV_4811	0.004792	0.001679887	0.011349272	0.001347346
ASV_4643	0.00385	0.000000000	0.000169167	0.011381112
ASV_6961	0.003898	0.002442982	0.002302535	0.006947271
ASV_9316	0.003302	0.0095154433	0.0001117683	0.0002783516
ASV_4251	0.00397	0.0003325087	0.0004840754	0.0110934747
ASV_4685	0.004854	0.0001204674	0.0144409450	0.0000000000
ASV_4478	0.004255	0.00000000	0.01276609	0.00000000
ASV_81	0.00433	0.0009473116	0.0026053879	0.0094379951
ASV_1230	0.003844	0.009186255	0.002344849	0.000000000
ASV_2532	0.003723	0.007753942	0.001771888	0.001643219
ASV_2214	0.003834	0.001180544	0.002255899	0.008065317
ASV_2342	0.004688	0.008125002	0.003392670	0.002546157
ASV_2675	0.004447	0.005904205	0.001623069	0.005814695
ASV_2650	0.003958	0.0008755588	0.0008984733	0.0101012843
ASV_2720	0.003203	0.0091996867	0.0001190272	0.0002910598
ASV_3880	0.004071	0.003139129	0.003716641	0.005357014
ASV_8999	0.003703	0.0102733882	0.0008357196	0.0000000000
ASV_9306	0.003601	0.006711415	0.002679241	0.001413003
ASV_3521	0.004445	0.006071755	0.002148390	0.005116322
ASV_4895	0.003857	0.004893535	0.004882358	0.001795465
ASV_5952	0.003357	0.006491904	0.002280868	0.001299712
ASV_6145	0.003662	0.0044680320	0.0002265319	0.0062912187
ASV_5380	0.003193	0.003627706	0.005952756	0.000000000
ASV_5494	0.004241	0.007519464	0.001426180	0.003778836
ASV_5487	0.003208	0.006856450	0.001624192	0.001142974
ASV_5144	0.00384	0.002794936	0.000000000	0.008724102
ASV_9638	0.003394	0.000581462	0.007582851	0.002018593
ASV_5762	0.003253	0.000000000	0.009760232	0.000000000
ASV_6178	0.003288	0.000000000	0.009863926	0.000000000
ASV_6353	0.003184	0.000000000	0.009552567	0.000000000
ASV_1025	0.003609	0.00000000	0.00000000	0.01082615
ASV_1476	0.003564	0.002105428	0.001729586	0.006856006
ASV_1957	0.004053	0.000703662	0.003561352	0.007894109
ASV_2000	0.004058	0.003837344	0.001446768	0.006888896
ASV_3014	0.00538	0.008922294	0.003574123	0.003642521
ASV_2294	0.004299	0.0069813647	0.0051631991	0.0007538064
ASV_3419	0.003822	0.0034159667	0.0008430124	0.0072077210
ASV_3084	0.004028	0.002748763	0.003164348	0.006169687
ASV_3006	0.004689	0.0002232163	0.0071359065	0.0067075386
ASV_2807	0.003684	0.0028247837	0.0079368730	0.0002910598
ASV_8363	0.003787	0.0008376983	0.0000000000	0.0105239285
ASV_8823	0.004738	0.001821706	0.009233103	0.003157839
ASV_2982	0.003978	0.002663283	0.005980412	0.003289072
ASV_3282	0.004696	0.004813269	0.007333953	0.001940978
ASV_3309	0.004274	0.0002772741	0.0003125020	0.0122319142
ASV_4117	0.003342	0.003184431	0.006842325	0.000000000
ASV_3591	0.00363	0.0002554200	0.0102071849	0.0004271746
ASV_4442	0.005445	0.0000000000	0.0161164406	0.0002198825
ASV_4255	0.00423	0.00000000	0.00000000	0.01268994
ASV_5449	0.003768	0.004466729	0.006838395	0.000000000
ASV_6405	0.003482	0.0030914620	0.0007204861	0.0066334233
ASV_4596	0.003969	0.0000000000	0.0001190272	0.0117874516
