OTUID	All	CC	OC	PC
ASV1645	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1646	0.000102	0.0000000000	0.0000000000	0.0003063538
ASV1647	0.000115	0.0003459585	0.0000000000	0.0000000000
ASV1648	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1649	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1650	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1651	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1652	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1653	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1654	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1655	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1656	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1657	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1658	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1659	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1660	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1661	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1662	9.5e-05	0.0000000000	0.0000000000	0.0002847867
ASV1663	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1664	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1665	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1666	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1667	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1668	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1669	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1670	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1671	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1672	9.1e-05	0.0000000000	0.0000000000	0.0002740807
ASV1673	9e-05	0.0002692283	0.0000000000	0.0000000000
ASV1674	0.000115	0.0003459585	0.0000000000	0.0000000000
ASV1675	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1676	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1677	9.6e-05	0.0000000000	0.0002873464	0.0000000000
ASV1678	9.8e-05	0.000000000	0.000295027	0.000000000
ASV1679	9.8e-05	0.000000000	0.000295027	0.000000000
ASV1680	1e-04	0.0000000000	0.0002996524	0.0000000000
ASV1681	1e-04	0.0000000000	0.0002996524	0.0000000000
ASV1682	0.000103	0.0000000000	0.0003103393	0.0000000000
ASV1683	0.000103	0.0000000000	0.0003103393	0.0000000000
ASV1684	9.7e-05	0.0000000000	0.0002898416	0.0000000000
ASV1685	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1686	9.6e-05	0.0000000000	0.0002873464	0.0000000000
ASV1687	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1688	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1689	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1690	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1691	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1692	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1693	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1694	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1695	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1696	9.6e-05	0.0000000000	0.0002873464	0.0000000000
ASV1697	0.000107	0.0000000000	0.0003213244	0.0000000000
ASV1698	9.6e-05	0.0000000000	0.0002873464	0.0000000000
ASV1699	0.000115	0.000344937	0.000000000	0.000000000
ASV1700	9.6e-05	0.0000000000	0.0002873464	0.0000000000
ASV1701	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1702	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1703	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1704	8.7e-05	0.0002618624	0.0000000000	0.0000000000
ASV1705	8.8e-05	0.000263169	0.000000000	0.000000000
ASV1706	8.8e-05	0.000263169	0.000000000	0.000000000
ASV1707	0.000115	0.000344937	0.000000000	0.000000000
ASV1708	0.000115	0.000344937	0.000000000	0.000000000
ASV1709	0.000115	0.000344937	0.000000000	0.000000000
ASV1710	0.000115	0.000344937	0.000000000	0.000000000
ASV1711	0.000115	0.000344937	0.000000000	0.000000000
ASV1712	0.000115	0.000344937	0.000000000	0.000000000
ASV1713	0.000115	0.000344937	0.000000000	0.000000000
ASV1714	0.000115	0.000344937	0.000000000	0.000000000
ASV1715	0.000115	0.000344937	0.000000000	0.000000000
ASV1716	0.000115	0.000344937	0.000000000	0.000000000
ASV1717	0.000115	0.000344937	0.000000000	0.000000000
ASV1982	8.6e-05	0.0002575063	0.0000000000	0.0000000000
ASV2420	8.5e-05	0.0002557466	0.0000000000	0.0000000000
ASV2426	8.7e-05	0.0002598509	0.0000000000	0.0000000000
ASV2427	8.7e-05	0.0002598509	0.0000000000	0.0000000000
ASV2428	8.4e-05	0.0002514534	0.0000000000	0.0000000000
ASV2429	8.5e-05	0.0002557466	0.0000000000	0.0000000000
ASV2430	8.5e-05	0.0002557466	0.0000000000	0.0000000000
ASV2431	8.5e-05	0.0002557466	0.0000000000	0.0000000000
ASV2432	8.5e-05	0.0002557466	0.0000000000	0.0000000000
ASV2433	8.4e-05	0.0002514534	0.0000000000	0.0000000000
ASV2435	7.8e-05	0.000234755	0.000000000	0.000000000
ASV2436	7.8e-05	0.000234755	0.000000000	0.000000000
ASV2437	7.8e-05	0.000234755	0.000000000	0.000000000
ASV2438	7.8e-05	0.000234755	0.000000000	0.000000000
ASV2443	7.6e-05	0.0000000000	0.0000000000	0.0002290636
ASV2444	7.6e-05	0.0000000000	0.0000000000	0.0002290636
ASV2445	8.1e-05	0.0000000000	0.0000000000	0.0002432806
ASV2446	8.1e-05	0.0000000000	0.0000000000	0.0002432806
ASV2447	8.1e-05	0.0000000000	0.0000000000	0.0002432806
ASV2448	8.1e-05	0.0000000000	0.0000000000	0.0002432806
ASV2449	9e-05	0.0000000000	0.0000000000	0.0002689473
ASV2450	9e-05	0.0000000000	0.0000000000	0.0002689473
ASV2451	8.5e-05	0.0000000000	0.0000000000	0.0002546603
ASV2452	8.5e-05	0.0000000000	0.0000000000	0.0002546603
ASV2453	9e-05	0.0000000000	0.0000000000	0.0002698647
ASV2458	8.1e-05	0.0000000000	0.0000000000	0.0002432806
ASV2461	7.2e-05	0.0000000000	0.0002157088	0.0000000000
ASV2462	7.2e-05	0.0000000000	0.0002157088	0.0000000000
ASV2463	8e-05	0.0000000000	0.0002403084	0.0000000000
ASV2464	8e-05	0.0000000000	0.0002403084	0.0000000000
ASV2465	8e-05	0.0000000000	0.0002403084	0.0000000000
ASV2466	8e-05	0.0000000000	0.0002403084	0.0000000000
ASV2470	7.2e-05	0.0000000000	0.0002157088	0.0000000000
ASV2479	7.2e-05	0.0000000000	0.0002157088	0.0000000000
ASV2481	8.1e-05	0.0000000000	0.0002426949	0.0000000000
ASV2492	8.4e-05	0.0000000000	0.0002533621	0.0000000000
ASV2493	8.4e-05	0.0000000000	0.0002525482	0.0000000000
ASV2494	8.4e-05	0.0000000000	0.0002525482	0.0000000000
ASV2495	7.1e-05	0.0000000000	0.0002141236	0.0000000000
ASV2496	8.4e-05	0.0000000000	0.0002533621	0.0000000000
ASV2497	8.4e-05	0.0000000000	0.0002533621	0.0000000000
ASV2498	8.4e-05	0.0000000000	0.0002533621	0.0000000000
ASV66	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV178	5.8e-05	0.000173234	0.000000000	0.000000000
ASV383	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1718	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1719	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1720	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1721	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1722	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1723	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1724	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1725	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1726	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1727	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1728	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1729	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1730	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1731	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1732	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1733	6.6e-05	0.0000000000	0.0000000000	0.0001989242
ASV1734	6.6e-05	0.0000000000	0.0000000000	0.0001989242
ASV1735	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1736	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1737	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1738	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1739	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1740	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1741	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1742	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1743	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1744	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1745	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1746	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1747	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1748	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1749	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1750	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1751	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1752	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1753	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1754	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1755	6.5e-05	0.0000000000	0.0000000000	0.0001953362
ASV1756	6.3e-05	0.0000000000	0.0000000000	0.0001898578
ASV1757	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1758	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1759	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1760	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1761	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1762	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1763	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1764	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1765	6.1e-05	0.0000000000	0.0000000000	0.0001827205
ASV1766	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1767	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1768	6.8e-05	0.0000000000	0.0000000000	0.0002042359
ASV1769	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1770	6.4e-05	0.0000000000	0.0001915643	0.0000000000
ASV1771	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1772	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1773	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1774	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1775	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1776	6.6e-05	0.0000000000	0.0001966847	0.0000000000
ASV1777	6.7e-05	0.0000000000	0.0001997683	0.0000000000
ASV1778	6.9e-05	0.0000000000	0.0002068928	0.0000000000
ASV1779	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1780	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1781	0.000205	0.0006142355	0.0000000000	0.0000000000
ASV1782	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1783	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1784	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1785	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1786	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1787	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1788	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1789	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1790	7.1e-05	0.0000000000	0.0002142162	0.0000000000
ASV1791	6.4e-05	0.0000000000	0.0001915643	0.0000000000
ASV1792	6.4e-05	0.0000000000	0.0001915643	0.0000000000
ASV1793	6.4e-05	0.0000000000	0.0001915643	0.0000000000
ASV1794	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1795	7.7e-05	0.000230639	0.000000000	0.000000000
ASV1796	6e-05	0.0001794855	0.0000000000	0.0000000000
ASV1797	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1798	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1799	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1800	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1801	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1802	5.8e-05	0.0001745749	0.0000000000	0.0000000000
ASV1803	5.8e-05	0.000175446	0.000000000	0.000000000
ASV1804	5.8e-05	0.000175446	0.000000000	0.000000000
ASV1805	5.8e-05	0.000175446	0.000000000	0.000000000
ASV1806	5.8e-05	0.000175446	0.000000000	0.000000000
ASV1807	5.8e-05	0.000175446	0.000000000	0.000000000
ASV1808	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1809	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1810	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1811	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1812	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1813	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1814	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1815	7.7e-05	0.000229958	0.000000000	0.000000000
ASV1816	6.2e-05	0.0000000000	0.0000000000	0.0001847582
ASV1996	4.8e-05	0.0000000000	0.0001438059	0.0000000000
ASV2314	6e-05	0.0000000000	0.0000000000	0.0001792982
ASV2499	5.6e-05	0.0001676356	0.0000000000	0.0000000000
ASV2500	5.8e-05	0.000173234	0.000000000	0.000000000
ASV2501	5.8e-05	0.000173234	0.000000000	0.000000000
ASV2502	5.8e-05	0.000173234	0.000000000	0.000000000
ASV2503	5.8e-05	0.000173234	0.000000000	0.000000000
ASV2504	5.7e-05	0.0001704978	0.0000000000	0.0000000000
ASV2505	5.7e-05	0.0001704978	0.0000000000	0.0000000000
ASV2506	5.6e-05	0.0001676356	0.0000000000	0.0000000000
ASV2507	5.2e-05	0.0001565033	0.0000000000	0.0000000000
ASV2508	5.6e-05	0.0001676356	0.0000000000	0.0000000000
ASV2509	5.2e-05	0.0001565033	0.0000000000	0.0000000000
ASV2510	5.2e-05	0.0001565033	0.0000000000	0.0000000000
ASV2511	5.2e-05	0.0001565033	0.0000000000	0.0000000000
ASV2512	5.2e-05	0.0001565033	0.0000000000	0.0000000000
ASV2517	5.1e-05	0.0000000000	0.0000000000	0.0001527091
ASV2518	5.8e-05	0.000173234	0.000000000	0.000000000
ASV2520	5.1e-05	0.0000000000	0.0000000000	0.0001527091
ASV2521	5.1e-05	0.0000000000	0.0000000000	0.0001527091
ASV2522	5.1e-05	0.0000000000	0.0000000000	0.0001527091
ASV2523	5.4e-05	0.0000000000	0.0000000000	0.0001621871
ASV2524	5.4e-05	0.0000000000	0.0000000000	0.0001621871
ASV2525	5.3e-05	0.0000000000	0.0000000000	0.0001603273
ASV2526	5.3e-05	0.0000000000	0.0000000000	0.0001603273
ASV2527	5.7e-05	0.0000000000	0.0000000000	0.0001697735
ASV2528	5.7e-05	0.0000000000	0.0000000000	0.0001697735
ASV2529	5.7e-05	0.0000000000	0.0000000000	0.0001697735
ASV2536	5.3e-05	0.0000000000	0.0001602056	0.0000000000
ASV2559	5.6e-05	0.0000000000	0.0001683655	0.0000000000
ASV2566	5.6e-05	0.0000000000	0.0001689081	0.0000000000
ASV2567	5.6e-05	0.0000000000	0.0001689081	0.0000000000
ASV2568	5.6e-05	0.0000000000	0.0001683655	0.0000000000
ASV2569	5.6e-05	0.0000000000	0.0001683655	0.0000000000
ASV2570	5.6e-05	0.0000000000	0.0001683655	0.0000000000
ASV2571	5.6e-05	0.0000000000	0.0001683655	0.0000000000
ASV2572	4.8e-05	0.0000000000	0.0001427491	0.0000000000
ASV2573	5.4e-05	0.0000000000	0.0001617966	0.0000000000
ASV2574	4.8e-05	0.0000000000	0.0001438059	0.0000000000
ASV2575	5.3e-05	0.0000000000	0.0001602056	0.0000000000
ASV2576	5.3e-05	0.0000000000	0.0001602056	0.0000000000
ASV2577	5.1e-05	0.0000000000	0.0000000000	0.0001527091
